education_years,age,experience_years,experience_sq,tenure_years,female,married,union_member,urban,south_region,nonwhite,hours_worked_weekly,firm_size_log,health_score,computer_skills_score,sibling_count,commute_minutes,household_size,coffee_cups_per_day,savings_rate_pct,hourly_wage,log_hourly_wage
16.0,41.0,15.9,252.81,4.5,0,1,0,1,0,0,41.1,2.316316303219562,80.5,72.2,3,36.9,3,2,0.7,23.95,3.1758
17.0,41.0,18.2,331.23999999999995,6.4,1,1,0,1,0,0,44.7,4.295464587799915,54.7,28.7,0,16.0,1,1,14.6,30.5,3.4177
13.0,33.0,15.7,246.48999999999998,12.2,1,1,0,1,1,1,48.7,4.216590719338971,83.1,47.9,0,34.0,2,1,-5.0,19.89,2.9901
13.0,27.0,8.5,72.25,5.7,1,1,0,1,0,0,38.0,5.0831345538770565,80.8,65.3,1,3.3,1,2,9.2,20.93,3.0413
15.0,51.0,31.2,973.4399999999999,5.8,1,1,1,1,0,0,43.7,3.5408141312223482,65.8,59.5,3,19.7,1,2,6.4,53.51,3.98
9.0,35.0,20.7,428.48999999999995,6.3,1,0,0,1,0,0,40.1,3.7769153282805465,53.3,56.3,2,20.8,4,1,9.4,15.84,2.7625
14.0,42.0,23.1,533.61,6.2,0,1,0,1,0,0,36.1,4.730823651174476,62.9,74.2,0,24.1,3,1,7.9,35.59,3.572
12.0,53.0,35.2,1239.0400000000002,23.8,1,0,1,1,1,0,36.2,7.908206308837087,61.4,41.8,5,53.0,2,3,4.2,25.24,3.2283
12.0,58.0,38.8,1505.4399999999998,26.0,0,1,0,1,1,0,40.5,3.6839147182493823,62.1,51.9,1,7.9,2,0,6.3,48.93,3.8904
8.0,27.0,12.7,161.29,6.8,1,0,0,1,0,0,40.9,7.084303239733831,60.6,80.9,3,30.7,3,2,5.7,15.33,2.7301
11.0,45.0,27.9,778.41,17.2,1,1,1,1,0,0,36.3,3.2734507710425254,70.6,29.4,2,21.0,1,0,4.5,37.91,3.6351
13.0,44.0,26.9,723.6099999999999,13.9,0,0,0,0,0,0,57.3,4.53535802189082,66.5,59.6,1,13.0,1,3,2.9,36.49,3.597
15.0,44.0,25.4,645.16,15.1,1,1,0,0,1,0,40.7,3.263563503589582,69.3,60.5,0,18.5,3,0,15.4,40.02,3.6895
16.0,46.0,24.6,605.1600000000001,7.5,0,1,0,1,0,0,44.8,6.22399772817299,69.6,55.7,0,7.7,4,0,7.2,52.37,3.9584
13.0,39.0,18.9,357.2099999999999,14.3,1,1,1,0,0,0,39.2,4.637929627609484,84.6,57.6,4,32.0,2,1,16.3,21.8,3.082
12.0,51.0,31.9,1017.6099999999999,24.1,1,1,0,1,1,0,57.6,4.724245529667192,94.0,35.4,3,33.3,5,1,6.2,35.64,3.5735
11.0,42.0,24.7,610.0899999999999,17.8,0,1,0,0,1,0,27.4,5.793135824868333,70.1,52.8,3,10.9,2,1,7.1,33.67,3.5166
14.0,43.0,25.1,630.0100000000001,9.6,1,0,1,1,1,0,38.7,6.150345083617516,69.0,48.1,4,30.9,4,1,5.7,50.3,3.918
12.0,48.0,30.5,930.25,12.0,1,0,0,0,0,0,41.9,3.623894307297847,68.0,56.8,2,27.2,2,2,5.4,18.67,2.927
15.0,48.0,26.9,723.6099999999999,22.1,1,0,0,1,0,0,48.0,4.794213191448391,81.5,53.1,0,0.0,2,2,5.0,42.71,3.7545
18.0,48.0,22.9,524.41,19.9,0,0,0,1,0,0,40.5,3.8408149831266534,78.3,82.8,2,24.8,1,1,8.5,60.72,4.1063
13.0,42.0,24.3,590.49,17.0,1,1,0,1,0,1,34.9,5.969599867457656,71.3,68.0,3,17.4,1,1,7.9,30.48,3.4172
9.0,49.0,34.4,1183.36,25.9,1,0,0,0,0,0,50.2,1.7679628733232486,68.2,87.7,3,13.5,1,3,7.0,18.98,2.9434
11.0,41.0,23.9,571.2099999999999,12.4,1,0,0,1,0,0,44.8,7.290936368084026,76.8,68.2,0,10.4,3,2,-1.6,18.9,2.9392
9.0,34.0,19.2,368.64,14.7,1,1,0,1,0,0,39.3,4.182965456439992,82.5,58.1,1,0.0,1,4,18.8,29.0,3.3673
10.0,29.0,15.5,240.25,10.1,1,1,1,1,0,0,39.3,1.8076525177204261,64.8,63.7,4,11.7,3,0,7.4,19.03,2.9461
17.0,40.0,16.8,282.24,9.9,0,0,0,0,1,1,39.3,4.840929190150736,75.1,73.9,0,0.0,1,1,8.4,23.43,3.1542
14.0,32.0,14.5,210.25,9.0,1,1,1,1,0,0,41.8,3.3968925322235144,48.3,36.5,5,35.7,3,0,11.7,24.72,3.2075
9.0,36.0,22.9,524.41,4.0,1,0,0,1,0,1,30.5,4.521194643705523,62.0,24.4,1,12.7,5,1,9.9,10.84,2.3837
15.0,43.0,22.1,488.4100000000001,11.4,1,1,0,1,0,0,41.6,4.639338057892129,75.7,25.5,0,38.1,3,1,-5.0,26.91,3.2924
17.0,27.0,5.3,28.09,5.6,1,0,0,1,0,0,37.2,5.856257239681465,51.1,64.0,1,21.8,1,1,4.4,20.51,3.0207
12.0,38.0,19.8,392.04,10.2,0,1,0,1,1,1,43.7,2.1243734280053825,51.9,44.6,3,29.7,1,1,7.9,22.8,3.1267
11.0,42.0,23.8,566.44,14.2,0,1,0,0,0,0,42.8,4.987715400751501,73.0,45.6,3,18.1,2,2,4.5,21.63,3.0742
12.0,39.0,20.6,424.36000000000007,11.0,0,0,1,1,1,0,34.5,5.968928196284333,46.4,52.6,1,20.8,2,2,14.5,34.44,3.5392
14.0,32.0,10.6,112.36,8.8,1,0,0,1,1,0,48.9,2.806937797140111,66.1,64.6,3,28.5,1,0,11.6,17.88,2.8838
15.0,51.0,30.8,948.6400000000001,12.1,0,0,0,1,0,0,45.3,5.44298182699065,94.9,43.8,3,21.6,1,2,1.5,40.6,3.7038
16.0,36.0,14.0,196.0,10.6,1,0,0,0,1,0,35.4,5.526970060004973,74.2,36.4,2,34.4,5,1,9.4,23.06,3.138
16.0,32.0,10.9,118.81,5.8,1,0,1,0,0,0,34.5,3.788214073182237,91.0,41.9,2,9.8,4,3,14.6,21.7,3.0773
16.0,33.0,12.2,148.83999999999997,4.0,0,1,0,0,1,0,36.7,2.0139016342788305,88.6,63.9,4,15.9,3,4,7.6,28.74,3.3582
17.0,43.0,15.3,234.09000000000003,1.2,0,1,0,0,1,0,42.8,4.680022476799974,60.9,47.3,1,6.9,7,1,-0.4,34.06,3.5281
15.0,49.0,28.5,812.25,18.3,1,0,1,0,0,1,48.3,3.8707622987080126,67.6,61.1,2,48.7,2,2,10.6,38.81,3.6588
9.0,44.0,26.3,691.69,9.3,0,1,0,1,1,0,35.4,6.496053209185733,74.5,68.3,2,48.5,3,3,5.7,18.16,2.8994
13.0,41.0,22.2,492.84,15.0,1,0,0,1,0,0,36.1,4.182181932000741,83.2,45.9,2,27.4,1,2,-0.8,37.07,3.6128
14.0,30.0,8.7,75.68999999999998,7.3,0,1,0,1,0,0,43.9,5.39202251953842,87.2,36.2,4,32.3,3,1,4.4,14.97,2.7061
12.0,33.0,15.2,231.04,7.9,1,0,0,0,0,0,40.5,4.934025233818774,79.3,29.0,2,21.5,6,1,6.8,30.16,3.4067
16.0,35.0,15.0,225.0,13.7,0,0,0,1,0,1,40.5,4.73223309232433,74.0,41.2,2,23.8,3,1,7.4,41.5,3.7257
12.0,37.0,16.4,268.96,2.7,0,0,0,1,0,0,40.0,2.8860486705694695,57.4,32.2,1,55.2,3,0,11.6,33.5,3.5117
10.0,22.0,6.3,39.69,5.5,1,1,0,1,1,0,38.8,3.5476473861454654,82.6,53.8,2,31.9,5,1,10.0,19.92,2.9916
17.0,44.0,20.9,436.80999999999995,11.5,0,1,0,0,1,0,51.2,4.61829570466953,63.1,27.4,1,27.0,4,2,1.8,19.14,2.9517
15.0,46.0,22.2,492.84,8.8,1,0,0,1,0,0,46.6,4.379241764311887,81.9,53.2,1,21.8,2,2,7.7,25.57,3.2415
14.0,39.0,20.0,400.0,10.5,0,1,0,1,1,0,38.8,4.34743094412216,86.0,42.9,1,33.1,1,1,11.6,44.23,3.7894
16.0,46.0,24.1,580.8100000000001,20.1,1,0,0,0,1,1,48.3,5.478152410020809,52.7,63.9,2,35.9,1,3,4.8,51.05,3.9328
16.0,35.0,12.2,148.83999999999997,6.3,0,0,0,1,1,1,52.0,4.546655553799317,94.2,30.9,4,19.5,1,1,5.5,18.46,2.9157
14.0,28.0,6.9,47.61000000000001,3.7,0,0,1,1,0,0,43.6,5.408098911959376,67.8,51.7,2,24.4,3,1,6.6,21.25,3.0563
6.0,27.0,19.8,392.04,8.6,1,0,0,0,0,0,42.6,4.599854284446105,83.0,62.5,0,37.0,1,1,5.3,18.9,2.939
11.0,46.0,28.4,806.56,17.6,1,1,0,1,0,0,37.8,4.971500089661371,81.4,22.1,2,29.2,4,1,1.6,25.65,3.2445
12.0,46.0,25.3,640.09,13.7,1,1,1,0,1,1,41.5,3.812043554375764,92.4,56.0,2,20.7,4,2,9.6,28.32,3.3435
10.0,32.0,14.6,213.16,2.0,0,0,0,1,1,1,42.1,2.552409365477521,84.3,40.2,2,30.9,2,1,9.3,17.53,2.8638
14.0,50.0,29.5,870.25,23.2,0,1,0,0,0,0,48.6,5.578544952600434,89.7,33.7,2,28.6,3,1,10.7,60.96,4.1102
16.0,39.0,16.4,268.96,7.8,0,0,0,0,1,0,35.1,5.599398261855691,80.2,23.4,1,24.8,2,0,6.8,38.92,3.6615
12.0,50.0,31.9,1017.6099999999999,12.0,1,0,0,1,0,1,31.0,5.320153128057095,60.7,50.8,1,20.7,4,1,4.5,33.25,3.504
10.0,40.0,22.4,501.75999999999993,8.7,0,0,0,1,0,0,37.8,3.4463528984618668,67.9,39.2,6,32.9,3,5,10.1,27.95,3.3305
19.0,41.0,16.8,282.24,13.8,1,1,0,1,0,0,43.0,5.904428943614839,78.4,43.1,1,20.4,4,0,9.1,41.74,3.7314
12.0,44.0,25.3,640.09,22.3,0,0,0,0,0,0,28.8,4.611022233121193,81.6,62.5,4,11.4,1,3,6.7,59.36,4.0836
10.0,30.0,12.0,144.0,8.0,0,0,0,0,1,1,39.5,4.703086162588536,71.9,0.0,0,16.1,2,1,13.9,14.18,2.6516
14.0,33.0,11.8,139.24,4.1,0,0,0,0,0,0,35.9,3.6210167321330458,61.6,65.1,3,25.8,3,2,12.5,14.87,2.6995
14.0,28.0,7.4,54.760000000000005,4.7,0,1,1,0,1,0,34.0,3.85332927810445,55.1,89.3,3,16.7,2,1,0.3,15.77,2.7582
11.0,39.0,23.3,542.89,3.9,0,1,0,1,0,0,41.6,3.670781437342075,71.2,48.2,2,9.9,4,3,6.8,38.2,3.6429
15.0,41.0,20.7,428.48999999999995,17.8,1,0,0,0,0,0,47.7,4.958908690640216,100.0,42.5,0,40.9,3,1,6.1,22.29,3.104
12.0,37.0,18.5,342.25,6.6,1,1,0,0,0,0,32.6,3.601058737060348,68.7,47.5,2,6.7,4,1,14.9,26.52,3.2778
10.0,33.0,17.0,289.0,2.0,0,0,0,1,0,1,42.1,4.449881276471644,64.3,65.1,4,15.8,4,0,2.6,12.7,2.5413
14.0,52.0,32.3,1043.2899999999997,15.1,0,0,0,0,0,0,39.7,3.7799409952992358,77.4,92.4,3,41.4,5,3,6.1,40.68,3.7057
15.0,38.0,20.1,404.01000000000005,11.8,0,1,0,1,0,0,44.6,2.8337912812509805,79.0,35.0,3,17.5,3,0,8.1,38.88,3.6606
11.0,31.0,13.1,171.60999999999999,1.9,0,1,0,0,0,0,40.8,4.553623897352177,71.7,0.0,4,21.0,1,3,17.9,15.92,2.7675
14.0,50.0,30.7,942.49,11.8,1,1,0,1,1,0,37.0,4.649852394462345,46.1,54.6,0,6.2,1,3,0.3,32.59,3.4839
13.0,50.0,32.1,1030.41,27.0,0,1,0,1,0,1,46.0,4.581050926190723,62.0,48.0,0,27.0,6,2,1.4,81.97,4.4064
20.0,49.0,21.6,466.56000000000006,14.9,1,0,1,1,0,1,43.3,0.6801510602868204,62.6,46.5,1,1.4,2,2,1.9,67.77,4.2162
11.0,23.0,6.3,39.69,1.8,0,0,0,0,0,0,34.6,5.816549433172597,77.7,45.4,0,37.9,2,2,-0.8,26.79,3.2881
17.0,38.0,15.2,231.04,13.3,1,0,0,1,0,0,28.8,4.473185539861823,62.6,11.0,1,20.1,3,4,0.5,45.9,3.8264
13.0,44.0,24.3,590.49,13.0,1,1,1,0,1,0,36.5,3.2523216708140787,67.4,54.7,1,35.0,1,2,4.0,43.4,3.7703
13.0,39.0,20.9,436.80999999999995,19.9,0,1,0,0,0,0,41.9,6.944152931377607,56.9,36.6,1,19.9,7,2,3.5,50.54,3.9227
15.0,53.0,33.5,1122.25,14.5,1,1,1,1,0,0,45.3,4.517368655029981,63.5,54.3,0,8.5,4,2,7.0,38.95,3.6622
16.0,31.0,10.7,114.48999999999998,2.8,1,1,0,1,1,0,37.3,5.436820911820811,96.7,40.8,0,16.8,1,4,4.5,28.33,3.3439
17.0,48.0,24.7,610.0899999999999,18.8,0,1,0,0,0,0,38.4,4.651176732084741,80.2,33.4,0,46.0,2,0,-0.3,79.94,4.3813
14.0,35.0,15.3,234.09000000000003,10.0,1,1,0,1,0,0,29.9,1.506369107730265,75.3,17.2,3,30.1,1,0,10.2,26.7,3.2845
11.0,48.0,34.5,1190.25,12.6,1,1,0,0,1,0,38.0,6.025711859626432,60.1,73.6,2,24.3,3,2,10.8,26.99,3.2955
11.0,36.0,17.3,299.29,12.4,1,1,0,0,1,0,41.4,3.0186352581946743,55.6,47.8,2,44.0,1,2,2.3,22.74,3.1243
14.0,48.0,28.3,800.89,19.0,1,1,0,1,0,0,37.2,5.878560367803444,82.5,55.4,0,3.5,1,0,14.8,60.71,4.1061
15.0,36.0,16.3,265.69,7.0,0,1,0,1,0,0,40.1,4.318923072304601,70.1,76.4,2,22.0,2,2,3.2,23.79,3.1692
17.0,32.0,9.2,84.63999999999999,10.0,0,0,0,1,0,1,34.8,3.3774896750490537,77.4,58.1,3,40.3,4,0,9.3,52.82,3.967
14.0,31.0,12.0,144.0,5.1,1,1,0,1,0,0,35.3,1.3333233695699787,73.8,53.5,4,14.2,2,0,2.0,17.0,2.8331
16.0,37.0,15.3,234.09000000000003,8.8,1,1,0,0,0,0,42.3,3.875178909679825,71.7,8.7,3,32.6,3,2,4.3,25.59,3.2421
17.0,35.0,13.1,171.60999999999999,9.7,0,1,0,1,0,0,31.4,3.187438439146022,40.5,69.3,1,21.9,6,3,9.8,47.41,3.8588
13.0,49.0,31.9,1017.6099999999999,11.2,1,1,0,1,0,0,40.7,4.524171738134502,81.1,64.7,5,46.5,2,2,8.4,24.6,3.2027
9.0,46.0,30.7,942.49,20.0,0,1,0,1,0,0,47.7,3.0690350992369195,91.4,29.5,0,35.6,4,3,13.1,43.53,3.7734
10.0,38.0,22.3,497.29,9.4,0,1,0,1,0,0,37.3,5.403113279713412,71.2,22.4,2,30.4,3,0,9.7,30.54,3.419
9.0,27.0,11.9,141.61,4.3,1,1,0,1,1,1,37.7,3.7981318656275214,68.2,55.9,3,23.6,3,1,5.3,17.34,2.853
17.0,42.0,18.4,338.55999999999995,8.3,1,0,0,0,0,0,35.7,3.9032827917277357,72.9,46.2,3,18.7,6,3,15.5,26.37,3.2724
11.0,32.0,15.0,225.0,3.9,0,1,0,0,1,0,32.9,7.035330687406022,67.2,74.6,2,8.1,1,1,4.0,16.55,2.8065
16.0,54.0,30.3,918.09,10.0,1,0,0,0,0,0,37.2,5.4915667327478035,48.3,25.9,2,13.7,2,6,3.4,35.77,3.5772
15.0,44.0,24.1,580.8100000000001,17.5,0,0,0,0,0,0,33.0,3.651046626998328,66.0,47.9,1,0.0,3,0,10.2,33.05,3.498
18.0,48.0,26.6,707.5600000000001,20.6,0,1,0,1,0,0,39.3,4.951581281328054,70.2,60.4,2,24.3,3,0,6.8,66.27,4.1938
16.0,39.0,19.6,384.1600000000001,5.1,0,0,0,1,0,1,37.3,2.405855011635969,83.0,57.1,3,31.9,3,0,5.0,67.14,4.2068
13.0,23.0,5.9,34.81,2.5,0,1,0,0,1,1,33.8,3.5165268221574806,58.5,27.3,2,56.3,1,0,8.0,20.65,3.0277
12.0,32.0,12.6,158.76,0.8,1,1,0,1,0,1,40.7,4.253527791630825,66.5,24.0,2,32.4,7,3,1.2,17.43,2.8581
13.0,30.0,13.3,176.89000000000001,7.5,1,0,0,1,0,0,46.5,3.524673572079685,70.5,40.9,3,49.1,4,2,11.7,23.31,3.149
13.0,42.0,21.9,479.60999999999996,10.9,0,1,1,1,1,0,45.2,3.189759404118371,75.9,86.6,1,12.7,1,0,6.0,53.68,3.983
12.0,39.0,20.9,436.80999999999995,10.6,1,0,0,0,0,0,38.9,5.302275309786495,93.6,34.9,2,17.9,3,0,5.8,17.2,2.8451
13.0,33.0,16.8,282.24,6.2,0,0,0,1,0,0,40.4,3.70381009398695,78.0,41.0,2,32.6,3,4,10.3,13.1,2.5726
18.0,41.0,15.4,237.16000000000003,11.4,0,0,0,0,1,0,34.3,3.4373938300877738,78.2,64.4,3,17.3,2,1,-0.9,33.23,3.5035
8.0,47.0,34.3,1176.4899999999998,20.2,0,1,0,1,1,0,39.0,3.705747598966312,56.0,57.1,1,39.1,4,1,11.0,29.15,3.3725
14.0,32.0,12.4,153.76000000000002,8.4,0,1,1,1,1,1,44.4,3.632791945607061,89.6,73.2,2,39.6,1,2,8.6,32.6,3.4844
10.0,29.0,12.8,163.84000000000003,9.1,1,1,0,1,1,0,45.0,5.488582206450057,49.7,37.1,1,25.2,2,0,9.9,17.41,2.8569
14.0,38.0,16.7,278.89,15.4,1,0,0,1,0,1,48.5,4.850658982191988,86.6,37.4,2,20.9,2,4,13.4,20.01,2.9963
15.0,35.0,14.6,213.16,5.7,0,0,0,1,0,0,31.5,2.552176215207975,80.8,63.6,1,23.7,4,2,6.4,30.5,3.4178
13.0,36.0,16.3,265.69,13.2,1,1,0,0,1,0,49.8,6.189848688250839,71.6,45.1,2,15.6,5,0,8.9,46.09,3.8306
15.0,45.0,25.6,655.3600000000001,9.6,1,0,0,1,0,0,42.7,5.858613836226933,57.7,48.9,1,50.1,1,2,15.4,30.95,3.4324
9.0,49.0,35.8,1281.6399999999999,17.5,1,1,0,1,1,0,49.7,4.109426823783288,76.9,31.1,2,27.8,4,2,10.1,28.75,3.3588
16.0,28.0,3.9,15.209999999999999,0.7,1,0,0,1,0,0,40.5,3.2059742103759046,64.7,35.5,1,48.9,1,0,5.5,13.02,2.5662
11.0,37.0,19.2,368.64,10.7,1,1,1,0,0,1,47.8,4.500830742768422,86.7,35.3,2,14.2,4,1,1.8,20.5,3.0203
15.0,41.0,19.5,380.25,18.5,1,1,0,1,0,1,40.3,3.7376368807964937,35.2,38.0,0,54.3,2,2,6.6,32.46,3.48
14.0,39.0,17.2,295.84,14.3,1,0,0,1,0,0,34.1,5.1345886928437725,71.4,36.6,2,21.3,2,2,12.7,37.65,3.6283
6.0,31.0,17.3,299.29,8.0,1,0,0,1,0,0,42.3,4.422851899157234,38.9,43.4,4,25.9,1,1,8.9,15.37,2.7321
11.0,34.0,17.1,292.41,7.6,1,1,0,0,0,1,37.4,6.096606756422748,71.3,43.0,2,36.0,2,0,11.4,17.96,2.8882
14.0,48.0,27.7,767.29,12.2,0,0,0,0,0,0,40.2,2.394757338282128,66.7,67.9,2,43.0,4,2,12.0,39.02,3.6642
17.0,39.0,13.5,182.25,10.3,1,1,0,0,1,0,43.5,3.684186212765842,80.5,80.1,1,48.3,4,5,6.4,23.31,3.1488
14.0,39.0,18.2,331.23999999999995,10.2,1,1,0,1,0,0,45.0,4.83157117429413,56.6,43.2,3,29.3,1,1,-2.3,48.27,3.8769
14.0,40.0,20.8,432.64000000000004,7.9,0,0,0,1,1,0,44.3,3.8388912466743497,58.5,76.5,1,13.8,4,1,1.5,33.96,3.5251
9.0,36.0,19.2,368.64,15.2,0,0,0,1,0,0,46.2,3.933738187852704,44.4,57.7,0,49.3,3,0,14.2,26.06,3.2606
17.0,42.0,17.6,309.76000000000005,14.2,0,0,0,1,0,0,31.2,2.996475178294213,64.9,9.8,2,25.6,1,1,3.2,36.64,3.6011
18.0,52.0,30.4,924.16,17.2,0,1,0,1,0,1,47.3,6.911626416998212,72.4,53.9,4,11.5,2,0,11.8,70.65,4.2578
13.0,39.0,22.0,484.0,19.6,1,0,1,0,0,0,35.5,4.2397181368062995,67.3,23.8,1,9.7,2,1,11.1,36.16,3.588
12.0,39.0,18.6,345.96000000000004,15.0,1,1,0,1,0,0,41.0,5.3585875005036465,58.6,68.3,2,21.9,1,3,4.9,22.37,3.1076
8.0,34.0,18.0,324.0,8.2,1,1,0,1,0,0,38.0,3.4753402728160783,67.6,39.9,2,0.0,2,0,0.9,15.53,2.7431
15.0,33.0,12.6,158.76,12.7,0,0,1,0,1,0,33.6,3.87754905860501,77.0,76.7,3,23.5,1,2,14.3,13.71,2.6182
20.0,39.0,11.2,125.43999999999998,4.8,0,1,0,0,1,0,45.7,4.37546997174063,73.9,74.0,1,20.0,3,1,7.3,34.26,3.5339
15.0,33.0,11.6,134.56,4.3,1,1,0,1,0,0,34.4,6.566382334319054,46.6,40.5,1,48.0,3,1,14.0,23.89,3.1736
17.0,45.0,21.3,453.69000000000005,18.0,1,1,0,1,0,0,37.1,6.217605908481888,64.2,32.0,0,38.6,2,2,6.6,26.15,3.2638
15.0,35.0,14.8,219.04000000000002,6.5,0,0,1,0,0,0,49.1,7.122287692488083,59.5,68.0,1,24.9,6,2,2.3,28.96,3.3659
10.0,28.0,8.2,67.24,6.0,0,1,1,1,0,1,27.0,6.408781699194224,36.8,33.8,0,0.0,6,3,7.0,30.81,3.4279
17.0,45.0,18.7,349.69,14.0,0,0,1,1,0,1,30.4,6.366216900154166,77.4,47.7,2,11.3,4,2,8.2,43.23,3.7666
10.0,40.0,22.2,492.84,7.4,0,0,0,1,1,1,46.1,4.198295820596256,74.1,66.5,0,20.8,3,1,7.7,33.47,3.5108
12.0,24.0,7.5,56.25,6.0,1,1,1,1,0,0,38.0,3.5866690833904062,57.7,47.0,1,36.2,2,3,13.7,11.11,2.4082
14.0,54.0,33.8,1142.4399999999998,21.4,1,1,0,1,1,0,45.1,6.140074489461964,76.5,61.8,3,3.1,1,1,9.5,42.93,3.7596
15.0,41.0,17.4,302.75999999999993,1.9,0,0,0,0,0,0,40.3,3.5584167270729825,73.1,83.2,1,22.4,2,2,5.0,20.68,3.0294
14.0,39.0,19.7,388.09,12.6,1,1,0,0,1,0,37.5,5.150238434508119,64.4,55.3,5,6.6,2,0,3.5,19.58,2.9746
14.0,49.0,30.1,906.0100000000001,6.5,0,0,0,1,0,0,44.6,3.6886196104970357,73.9,61.6,0,46.7,3,2,2.8,40.33,3.6972
11.0,38.0,20.6,424.36000000000007,18.7,1,1,1,1,0,1,36.2,3.133535940714265,67.6,39.1,0,20.9,2,2,14.0,34.43,3.5388
9.0,30.0,14.5,210.25,6.2,1,0,0,1,1,1,37.1,4.54755789896595,61.9,2.2,1,13.3,5,0,7.6,8.96,2.1933
13.0,57.0,38.7,1497.6900000000003,20.5,0,0,0,1,0,0,41.8,3.3313775737233833,82.6,52.1,0,28.8,2,0,13.6,26.41,3.2739
11.0,28.0,12.8,163.84000000000003,7.2,1,0,0,1,0,0,33.9,4.0794360877511515,51.3,49.7,1,16.5,2,2,10.6,22.21,3.1007
9.0,34.0,19.2,368.64,13.3,1,0,0,1,0,1,31.9,5.584762730418564,93.1,58.9,3,20.0,4,1,12.2,17.85,2.8822
9.0,42.0,27.8,772.84,20.2,0,1,0,1,1,0,30.6,4.224849622037986,73.2,50.1,1,27.9,4,2,12.2,39.4,3.6739
12.0,29.0,10.9,118.81,3.1,0,1,1,1,0,1,46.0,5.744878681785782,65.1,38.7,1,18.9,6,0,3.9,26.17,3.2648
8.0,33.0,18.4,338.55999999999995,4.3,1,0,0,1,0,0,51.9,3.8999897262375605,75.3,38.9,1,18.5,1,0,2.3,22.72,3.1234
9.0,38.0,21.6,466.56000000000006,14.1,0,0,1,1,1,0,47.5,4.91038277265951,58.9,50.7,2,49.7,4,1,4.0,41.03,3.7142
8.0,53.0,39.4,1552.36,31.8,0,1,0,1,0,0,36.6,3.183543432097925,65.3,33.7,0,27.6,1,2,3.3,25.85,3.2522
14.0,33.0,12.5,156.25,5.9,0,1,0,0,0,1,37.4,6.1468713474453125,94.2,25.3,2,18.4,2,0,6.6,30.9,3.4306
14.0,40.0,19.6,384.1600000000001,10.3,1,1,0,1,0,0,34.5,1.8752248812196277,75.9,53.9,1,49.0,1,1,4.0,28.72,3.3575
19.0,50.0,26.4,696.9599999999999,12.4,0,1,0,0,0,0,40.4,4.831551876589749,68.3,48.9,2,34.2,1,4,6.0,54.8,4.0038
9.0,36.0,21.7,470.89,8.9,1,0,0,0,0,0,46.6,5.180338670447568,68.4,59.3,3,46.3,2,2,16.8,20.85,3.0373
11.0,27.0,11.3,127.69000000000001,10.4,1,0,0,1,0,0,40.0,1.1519837482277069,81.3,39.9,4,18.9,1,3,5.7,21.9,3.0865
16.0,45.0,20.6,424.36000000000007,10.9,0,0,0,0,0,0,40.3,2.3827935948325867,81.3,46.9,3,25.3,4,5,11.0,17.93,2.8862
12.0,39.0,21.8,475.24,14.1,1,1,0,1,1,0,21.2,2.5295533183605636,66.3,33.2,2,34.1,3,1,1.8,29.47,3.3835
12.0,42.0,23.1,533.61,17.4,0,0,1,0,1,1,42.3,4.360873222359878,84.5,42.4,2,37.2,3,2,2.0,30.6,3.4211
18.0,53.0,27.8,772.84,6.1,0,1,1,1,0,0,33.3,4.13173940191649,70.0,64.1,2,22.0,4,4,19.9,80.04,4.3826
12.0,46.0,26.7,712.89,8.6,1,1,1,1,0,0,39.0,4.035291892297761,69.7,79.4,1,55.2,2,0,13.9,55.95,4.0244
10.0,39.0,24.8,615.0400000000001,7.7,0,0,0,0,1,0,42.6,5.245634071897367,79.4,44.4,3,12.1,2,2,9.6,23.14,3.1415
9.0,37.0,23.2,538.24,14.9,1,1,0,1,0,0,41.2,7.362582139861012,61.4,57.2,4,35.7,2,2,5.4,23.21,3.1444
14.0,31.0,9.9,98.01,5.5,1,1,0,1,0,1,44.9,3.1743970690989274,51.5,36.5,0,24.2,3,3,2.8,22.32,3.1054
14.0,39.0,17.3,299.29,16.3,0,0,0,1,0,0,49.6,4.920695407017953,68.4,23.8,0,24.1,3,0,5.3,31.75,3.4578
9.0,37.0,22.0,484.0,18.8,1,0,0,1,0,1,26.9,4.522392858959293,80.9,39.5,4,25.7,1,2,18.4,33.16,3.5015
10.0,33.0,16.3,265.69,11.4,1,0,1,0,0,0,31.2,5.849912707869661,66.7,45.2,0,60.1,3,3,3.9,26.31,3.27
14.0,41.0,23.5,552.25,11.5,0,1,0,1,0,0,50.4,1.7617077092206435,80.9,44.0,2,18.1,2,3,2.9,34.0,3.5263
15.0,34.0,10.8,116.64000000000001,3.7,0,1,0,1,0,0,43.4,2.4074710984561243,84.9,35.4,2,1.8,2,1,5.6,18.77,2.9321
11.0,49.0,29.3,858.49,20.1,1,1,0,0,0,0,36.2,3.095691359891334,66.1,52.5,0,43.1,3,2,7.2,38.7,3.6559
15.0,58.0,36.6,1339.5600000000002,15.7,1,0,1,0,1,1,38.9,3.08472337512295,70.4,69.2,4,32.1,3,1,7.4,38.89,3.6607
15.0,38.0,17.0,289.0,13.7,0,0,0,0,1,0,40.6,4.770032226845569,68.6,40.0,5,33.7,1,2,6.1,48.66,3.8848
8.0,37.0,23.2,538.24,16.4,1,1,0,0,0,1,46.8,3.8558312453573267,78.2,56.5,1,37.6,3,0,4.0,11.08,2.4047
12.0,36.0,19.1,364.81000000000006,3.4,1,0,0,1,0,0,38.6,1.900759869197521,76.2,59.5,1,54.1,4,4,5.7,25.61,3.2431
