TxnNo,ProductCode,Description,Quantity,TxnDate,UnitAmount,CustomerID,Region
545835,INT100,INTEREST CREDIT,1,03.02.2011 07:37,191.6,41558.0,New York Metro
550382,FEE100,MONTHLY SERVICE FEE,2,23.08.2011 16:45,38.18,42803.0,Southwest
548647,SAV200,SAVINGS TRANSFER,1,01.06.2011 08:05,25.83,,Northeast
549467,FEE100,MONTHLY SERVICE FEE,1,08.09.2011 16:45,91.91,42611.0,Southeast
539960,DDA101,CHECKING ACH CREDIT,1,03.08.2011 09:06,72.26,,New York Metro
545182,CCD100,CARD PURCHASE,2,11.05.2011 04:47,30.4,41519.0,California
544363,FEE100,MONTHLY SERVICE FEE,1,27.11.2011 00:35,332.22,41475.0,Texas
543245,DDA200,CHECKING DEBIT CARD,1,03.12.2011 16:45,109.8,41408.0,California
549478,ACH200,ACH BILL PAY,2,28.07.2011 16:45,48.63,42613.0,Midwest
552768,DDA100,CHECKING DEPOSIT,1,14.04.2011 16:45,24.81,43482.0,Pacific NW
546229,DDA101,CHECKING ACH CREDIT,1,25.11.2011 16:45,28.0,,Midwest
539512,WIR100,WIRE IN,1,24.11.2011 15:23,1232.28,41196.0,Carolinas
548495,WIR100,WIRE IN,1,04.06.2011 01:31,175.43,42398.0,Florida
549233,ACH200,ACH BILL PAY,2,25.08.2011 16:45,78.13,,Southwest
542232,INT100,INTEREST CREDIT,1,19.06.2011 21:47,333.47,41354.0,Southwest
546351,WIR100,WIRE IN,1,15.11.2011 02:12,35.0,41639.0,Texas
540592,CCD200,CARD PAYMENT,1,30.06.2011 04:51,182.85,41260.0,Northeast
539228,DDA101,CHECKING ACH CREDIT,1,12.03.2011 13:01,118.63,41178.0,West
551801,DDA100,CHECKING DEPOSIT,1,08.06.2011 21:17,33.76,43109.0,Northeast
553880,WIR200,WIRE OUT,1,10.03.2011 16:45,21.88,44221.0,Southeast
542509,ACH100,ACH PAYROLL,5,09.03.2011 21:38,36.07,41368.0,New England
551955,CCD100,CARD PURCHASE,1,15.09.2011 16:45,81.91,43144.0,Northeast
537739,WIR100,WIRE IN,1,14.03.2011 23:48,101.09,41097.0,Northeast
553787,SAV100,SAVINGS DEPOSIT,1,17.06.2011 16:45,4.3,44162.0,Southeast
545227,SAV200,SAVINGS TRANSFER,1,20.07.2011 08:07,0.0,41523.0,Texas
539195,ACH100,ACH PAYROLL,1,30.01.2011 07:18,101.93,,Northeast
552839,DDA101,CHECKING ACH CREDIT,1,12.01.2011 16:45,27.44,,Florida
550455,DDA101,CHECKING ACH CREDIT,1,07.09.2011 16:45,42.33,42818.0,Florida
545956,ACH200,ACH BILL PAY,1,06.07.2011 02:57,51.97,41565.0,West
554223,DDA101,CHECKING ACH CREDIT,1,15.01.2011 07:06,20.27,44444.0,California
536419,WIR200,WIRE OUT,1,23.10.2011 09:40,92.09,41025.0,Southeast
547502,DDA100,CHECKING DEPOSIT,2,24.10.2011 21:05,17.91,42100.0,Southwest
540827,ACH100,ACH PAYROLL,3,26.05.2011 21:27,58.98,,Northeast
551673,DDA200,CHECKING DEBIT CARD,1,21.02.2011 00:32,87.27,,Texas
547733,DDA101,CHECKING ACH CREDIT,1,29.11.2011 16:45,19.71,,New York Metro
553446,SAV200,SAVINGS TRANSFER,1,19.07.2011 16:45,16.98,43940.0,West
552618,FEE100,MONTHLY SERVICE FEE,1,23.12.2010 16:45,15.0,43383.0,New York Metro
540806,ACH100,ACH PAYROLL,1,15.06.2011 20:30,46.15,41271.0,California
551619,INT100,INTEREST CREDIT,1,25.10.2011 16:45,88.51,43069.0,Southwest
537684,SAV200,SAVINGS TRANSFER,1,04.05.2011 19:16,107.6,41094.0,Pacific NW
538736,ACH200,ACH BILL PAY,1,11.09.2011 21:59,76.99,41148.0,Northeast
541973,CCD100,CARD PURCHASE,1,21.12.2010 02:33,121.28,41338.0,Texas
538478,INT100,INTEREST CREDIT,1,16.03.2011 21:36,94.57,41136.0,New York Metro
548301,ATM100,ATM WITHDRAWAL,1,04.06.2011 11:45,22.0,42359.0,California
542699,ATM100,ATM WITHDRAWAL,1,28.08.2011 17:15,577.79,41379.0,Texas
552766,FEE100,MONTHLY SERVICE FEE,1,29.03.2011 16:45,23.49,43480.0,California
538610,CCD100,CARD PURCHASE,1,30.05.2011 08:34,146.9,41142.0,Texas
553916,FEE100,MONTHLY SERVICE FEE,2,20.02.2011 16:45,14.7,,Great Lakes
543619,SAV100,SAVINGS DEPOSIT,3,25.11.2011 16:45,17.49,41432.0,Texas
538269,INT100,INTEREST CREDIT,2,02.08.2011 20:01,69.02,41124.0,Mountain
550197,CCD200,CARD PAYMENT,1,01.08.2011 22:11,31.52,42759.0,Pacific NW
537146,WIR200,WIRE OUT,1,27.11.2011 16:45,44.76,,West
551036,ATM100,ATM WITHDRAWAL,1,15.09.2011 14:32,106.01,42950.0,Northeast
553357,SAV200,SAVINGS TRANSFER,1,16.05.2011 09:28,22.48,43883.0,Southeast
539548,ACH100,ACH PAYROLL,1,21.08.2011 07:44,43.72,41197.0,Northeast
545034,DDA101,CHECKING ACH CREDIT,1,09.01.2011 08:18,107.85,41511.0,Northeast
549812,ACH200,ACH BILL PAY,1,23.08.2011 16:45,96.34,42682.0,Southwest
543798,INT100,INTEREST CREDIT,1,23.05.2011 22:25,19.43,41442.0,New York Metro
553124,DDA200,CHECKING DEBIT CARD,1,30.01.2011 16:45,16.66,43725.0,New York Metro
547075,FEE100,MONTHLY SERVICE FEE,1,13.09.2011 01:15,41.83,41928.0,New York Metro
536803,CCD100,CARD PURCHASE,1,25.05.2011 14:14,215.63,41046.0,Midwest
550558,CCD100,CARD PURCHASE,2,16.05.2011 06:55,20.5,,New York Metro
543323,WIR200,WIRE OUT,1,20.01.2011 09:10,206.21,41413.0,Pacific NW
547583,ACH200,ACH BILL PAY,1,16.10.2011 03:22,16.64,,New York Metro
547195,CCD200,CARD PAYMENT,1,09.09.2011 20:10,22.0,41977.0,New York Metro
543168,DDA101,CHECKING ACH CREDIT,1,28.12.2010 06:42,33.11,,Great Lakes
545063,SAV100,SAVINGS DEPOSIT,1,04.01.2011 22:11,111.48,41512.0,Texas
550494,DDA101,CHECKING ACH CREDIT,2,16.07.2011 20:04,23.18,42827.0,Mountain
551275,DDA101,CHECKING ACH CREDIT,1,11.09.2011 13:29,81.15,43001.0,Midwest
545163,WIR100,WIRE IN,1,28.09.2011 19:10,240.41,,New York Metro
553145,WIR100,WIRE IN,1,04.08.2011 16:45,5.77,,New York Metro
540137,WIR100,WIRE IN,1,09.07.2011 20:28,10172.24,,California
544681,WIR100,WIRE IN,3,24.03.2011 12:02,8.9,41492.0,Carolinas
549221,DDA200,CHECKING DEBIT CARD,1,02.05.2011 16:22,98.64,42559.0,Midwest
539509,ACH100,ACH PAYROLL,1,15.11.2011 16:45,65.05,41195.0,Great Lakes
551469,ACH100,ACH PAYROLL,1,17.03.2011 03:05,42.39,43040.0,California
543598,ACH200,ACH BILL PAY,1,07.03.2011 19:44,111.2,,Northeast
543371,DDA100,CHECKING DEPOSIT,1,06.10.2011 12:58,69.28,41416.0,West
537692,DDA200,CHECKING DEBIT CARD,1,19.04.2011 13:55,82.48,41095.0,Texas
538536,ACH100,ACH PAYROLL,1,21.05.2011 01:26,125.63,,California
540549,SAV100,SAVINGS DEPOSIT,1,04.06.2011 10:22,276.16,41258.0,New York Metro
539287,INT100,INTEREST CREDIT,1,30.04.2011 01:55,293.43,41183.0,Midwest
546934,DDA101,CHECKING ACH CREDIT,1,17.11.2011 13:45,15.66,41870.0,Northeast
542582,DDA101,CHECKING ACH CREDIT,1,30.04.2011 14:52,413.85,41372.0,Northeast
542275,WIR100,WIRE IN,3,11.07.2011 12:32,31.65,41356.0,West
542987,ATM100,ATM WITHDRAWAL,1,15.01.2011 10:38,185.82,41394.0,Southeast
540636,WIR100,WIRE IN,5,10.07.2011 00:40,31.5,41262.0,New York Metro
546888,DDA101,CHECKING ACH CREDIT,1,23.09.2011 22:19,48.34,41853.0,California
553803,WIR200,WIRE OUT,3,18.04.2011 16:45,8.37,44173.0,New York Metro
544815,DDA200,CHECKING DEBIT CARD,1,01.11.2011 11:20,62.38,41499.0,California
553382,WIR100,WIRE IN,1,05.05.2011 16:45,15.3,43898.0,Mountain
541071,CCD100,CARD PURCHASE,1,28.10.2011 01:38,49.12,,Northeast
537329,ATM100,ATM WITHDRAWAL,1,03.12.2011 14:45,71.63,41075.0,Southeast
548377,POS100,POS PURCHASE,2,11.08.2011 16:45,49.31,42373.0,New York Metro
539955,CCD200,CARD PAYMENT,1,17.08.2011 22:09,385.06,41222.0,New York Metro
545746,CCD200,CARD PAYMENT,1,11.05.2011 17:42,41.89,,New York Metro
545638,CCD100,CARD PURCHASE,1,06.11.2011 11:50,33.67,41546.0,New York Metro
541661,ACH200,ACH BILL PAY,1,23.12.2010 22:35,125.4,41321.0,West
540508,DDA101,CHECKING ACH CREDIT,1,21.07.2011 00:12,114.09,41255.0,Carolinas
546867,ATM100,ATM WITHDRAWAL,3,14.11.2011 16:45,15.5,,New York Metro
546837,SAV100,SAVINGS DEPOSIT,1,19.11.2011 23:08,46.63,41831.0,Florida
545852,SAV100,SAVINGS DEPOSIT,1,27.12.2010 12:57,120.91,41558.0,New York Metro
550633,CCD200,CARD PAYMENT,1,17.06.2011 01:44,45.34,42857.0,Great Lakes
548225,DDA100,CHECKING DEPOSIT,1,21.05.2011 16:50,46.47,42344.0,Southeast
553126,SAV200,SAVINGS TRANSFER,5,10.08.2011 16:45,1.46,43726.0,New York Metro
551974,DDA200,CHECKING DEBIT CARD,1,04.05.2011 07:44,31.94,43148.0,Midwest
545420,CCD200,CARD PAYMENT,1,18.04.2011 00:43,57.51,41535.0,California
545657,CCD100,CARD PURCHASE,1,08.08.2011 12:36,866.31,41546.0,New York Metro
551931,ACH200,ACH BILL PAY,1,27.06.2011 11:46,55.81,43139.0,Carolinas
546610,DDA101,CHECKING ACH CREDIT,2,23.11.2011 16:45,34.53,,Northeast
551697,INT100,INTEREST CREDIT,1,03.05.2011 10:28,85.56,,Northeast
541272,WIR200,WIRE OUT,3,12.02.2011 09:16,10.51,41299.0,Northeast
548010,CCD200,CARD PAYMENT,1,25.10.2011 16:45,44.99,42300.0,West
547885,SAV200,SAVINGS TRANSFER,1,24.09.2011 20:39,49.33,42254.0,New York Metro
552826,FEE100,MONTHLY SERVICE FEE,1,14.07.2011 16:45,35.33,43520.0,New York Metro
538699,INT100,INTEREST CREDIT,3,17.11.2011 16:45,20.92,,Great Lakes
550764,WIR200,WIRE OUT,2,18.08.2011 03:25,27.57,42887.0,Great Lakes
545636,DDA200,CHECKING DEBIT CARD,1,21.10.2011 04:50,244.09,41546.0,New York Metro
548160,CCD200,CARD PAYMENT,1,28.08.2011 11:27,46.64,,Florida
543581,CCD200,CARD PAYMENT,1,29.12.2010 04:09,90.77,41430.0,Southeast
541430,ACH200,ACH BILL PAY,1,11.11.2011 20:31,177.82,41308.0,New York Metro
548022,WIR200,WIRE OUT,2,20.03.2011 16:34,8.27,,Southeast
540355,DDA100,CHECKING DEPOSIT,1,24.01.2011 22:10,289.34,41247.0,Northeast
540559,INT100,INTEREST CREDIT,1,26.06.2011 18:40,146.66,,California
549992,CCD200,CARD PAYMENT,1,16.09.2011 20:51,71.2,42719.0,Texas
536229,POS100,POS PURCHASE,1,12.06.2011 03:53,207.7,41012.0,Mountain
541450,FEE100,MONTHLY SERVICE FEE,1,27.01.2011 21:40,1950.85,41309.0,Southwest
541595,CCD200,CARD PAYMENT,1,16.04.2011 02:06,104.75,41317.0,Northeast
553934,DDA200,CHECKING DEBIT CARD,3,16.03.2011 16:45,38.7,44256.0,New York Metro
536981,DDA101,CHECKING ACH CREDIT,1,06.07.2011 16:20,163.89,41055.0,California
551957,FEE100,MONTHLY SERVICE FEE,1,23.03.2011 22:21,112.25,43145.0,Mid-Atlantic
546987,WIR200,WIRE OUT,1,19.11.2011 16:45,18.49,,Carolinas
537560,WIR100,WIRE IN,1,04.01.2011 22:02,142.34,41087.0,Northeast
539527,SAV100,SAVINGS DEPOSIT,1,10.03.2011 01:04,8243.56,41196.0,Carolinas
537646,CCD100,CARD PURCHASE,1,25.12.2010 04:17,210.86,41092.0,Midwest
547253,SAV100,SAVINGS DEPOSIT,1,13.11.2011 20:33,11.76,42004.0,Northeast
551385,POS100,POS PURCHASE,1,28.09.2011 16:45,32.51,43021.0,Northeast
538271,CCD100,CARD PURCHASE,1,06.12.2011 16:45,58.28,41124.0,Mountain
537578,DDA200,CHECKING DEBIT CARD,1,23.10.2011 06:54,42.39,41088.0,New England
541189,ATM100,ATM WITHDRAWAL,1,10.10.2011 23:03,74.13,41295.0,West
540633,DDA100,CHECKING DEPOSIT,1,08.01.2011 08:11,98.71,41262.0,New York Metro
552981,FEE100,MONTHLY SERVICE FEE,1,23.01.2011 16:45,28.67,43628.0,Southeast
543420,SAV100,SAVINGS DEPOSIT,1,22.02.2011 21:26,142.0,41419.0,West
538937,SAV100,SAVINGS DEPOSIT,1,27.04.2011 18:15,273.25,41160.0,California
549332,POS100,POS PURCHASE,3,29.04.2011 23:58,22.61,42582.0,Mountain
542659,WIR200,WIRE OUT,1,16.03.2011 19:12,447.71,,Florida
538463,ACH200,ACH BILL PAY,1,01.02.2011 16:32,64.86,41135.0,Northeast
541519,FEE100,MONTHLY SERVICE FEE,1,30.12.2010 19:46,201.8,41313.0,Texas
546849,CCD100,CARD PURCHASE,1,12.11.2011 16:45,30.51,,Northeast
538721,SAV100,SAVINGS DEPOSIT,1,14.02.2011 02:11,409.61,41147.0,West
552480,FEE100,MONTHLY SERVICE FEE,1,05.08.2011 16:45,30.43,43292.0,California
536521,SAV100,SAVINGS DEPOSIT,1,24.03.2011 04:15,131.04,,Northeast
548834,CCD200,CARD PAYMENT,1,23.06.2011 00:43,37.52,42471.0,Southeast
536715,POS100,POS PURCHASE,1,19.01.2011 02:47,329.78,41042.0,California
546092,SAV100,SAVINGS DEPOSIT,1,03.10.2011 12:47,1097.04,41572.0,Southwest
538701,INT100,INTEREST CREDIT,1,01.01.2011 20:44,123.78,41147.0,West
553610,WIR100,WIRE IN,1,28.04.2011 16:45,22.91,44049.0,Midwest
541685,SAV100,SAVINGS DEPOSIT,1,23.05.2011 06:29,18.62,,Northeast
540053,ACH100,ACH PAYROLL,1,13.09.2011 22:46,80.48,41227.0,New York Metro
552553,WIR200,WIRE OUT,1,09.06.2011 13:35,17.46,43342.0,California
548273,SAV200,SAVINGS TRANSFER,1,30.05.2011 09:42,11.91,42353.0,Midwest
553519,SAV200,SAVINGS TRANSFER,1,25.12.2010 16:45,23.45,43987.0,New York Metro
549292,CCD200,CARD PAYMENT,2,13.08.2011 11:14,15.4,42575.0,Pacific NW
553333,SAV200,SAVINGS TRANSFER,2,01.12.2010 20:06,9.27,,Texas
536180,POS100,POS PURCHASE,1,10.04.2011 00:50,113.8,41009.0,Mountain
543530,WIR100,WIRE IN,1,11.06.2011 16:22,40.21,,Texas
546833,POS100,POS PURCHASE,1,16.10.2011 19:28,26.11,,New York Metro
540773,CCD200,CARD PAYMENT,1,09.02.2011 03:56,158.39,41270.0,Mountain
540408,DDA200,CHECKING DEBIT CARD,1,11.02.2011 20:33,190.05,41250.0,Southeast
537444,WIR200,WIRE OUT,1,11.05.2011 09:58,37.07,41080.0,California
550401,FEE100,MONTHLY SERVICE FEE,1,12.04.2011 08:17,65.67,42807.0,Midwest
549995,ATM100,ATM WITHDRAWAL,1,13.03.2011 15:24,29.23,42719.0,Texas
537031,SAV100,SAVINGS DEPOSIT,1,16.11.2011 17:54,345.78,41058.0,Southwest
552391,ACH200,ACH BILL PAY,1,03.06.2011 16:45,36.8,43232.0,New York Metro
537831,SAV100,SAVINGS DEPOSIT,1,16.08.2011 01:16,67.3,,West
550685,SAV200,SAVINGS TRANSFER,2,08.04.2011 23:25,18.36,42871.0,New York Metro
544651,INT100,INTEREST CREDIT,1,20.09.2011 09:31,161.32,41490.0,California
539675,SAV100,SAVINGS DEPOSIT,1,13.11.2011 19:34,175.2,41205.0,California
549477,POS100,POS PURCHASE,1,12.04.2011 12:16,150.71,42613.0,Midwest
540977,DDA100,CHECKING DEPOSIT,1,07.12.2011 16:45,52.53,41281.0,New England
547389,DDA100,CHECKING DEPOSIT,2,15.11.2011 23:17,36.39,42058.0,Great Lakes
542681,ATM100,ATM WITHDRAWAL,1,14.11.2011 16:53,112.05,41377.0,Southeast
545545,POS100,POS PURCHASE,1,06.04.2011 10:50,171.99,41541.0,West
544312,SAV200,SAVINGS TRANSFER,1,27.10.2011 22:38,107.73,41471.0,Midwest
548837,ACH200,ACH BILL PAY,1,22.05.2011 19:23,94.46,42472.0,New York Metro
549997,WIR100,WIRE IN,1,18.05.2011 00:18,19.88,42720.0,Northeast
541724,FEE100,MONTHLY SERVICE FEE,1,27.04.2011 06:41,3266.6,41324.0,Southeast
546117,DDA101,CHECKING ACH CREDIT,1,21.07.2011 02:52,64.93,41574.0,Northeast
539293,DDA101,CHECKING ACH CREDIT,1,20.05.2011 15:27,94.22,41184.0,Northeast
543487,WIR100,WIRE IN,1,13.10.2011 20:06,96.75,41424.0,Florida
548975,ATM100,ATM WITHDRAWAL,2,30.07.2011 02:46,22.78,42503.0,Southwest
553411,WIR100,WIRE IN,5,04.04.2011 18:44,2.74,43917.0,Great Lakes
546132,SAV200,SAVINGS TRANSFER,1,06.05.2011 21:39,21.75,41574.0,Northeast
541710,SAV200,SAVINGS TRANSFER,1,25.03.2011 03:45,41.55,41323.0,Southeast
553662,ATM100,ATM WITHDRAWAL,1,23.04.2011 16:45,13.77,44084.0,California
537404,SAV100,SAVINGS DEPOSIT,1,06.08.2011 05:23,511.97,41078.0,Mountain
546281,CCD100,CARD PURCHASE,3,11.09.2011 03:28,11.29,41612.0,Great Lakes
545880,WIR100,WIRE IN,1,31.07.2011 17:01,54.62,,Southwest
537872,SAV200,SAVINGS TRANSFER,1,10.02.2011 06:26,8543.99,41104.0,Florida
545088,SAV200,SAVINGS TRANSFER,1,11.10.2011 17:44,699.34,41513.0,Northeast
553694,ATM100,ATM WITHDRAWAL,1,27.03.2011 16:45,20.43,44104.0,New York Metro
546316,WIR200,WIRE OUT,1,24.11.2011 16:45,41.71,41624.0,Southeast
547759,DDA100,CHECKING DEPOSIT,1,09.11.2011 16:45,57.55,42206.0,New York Metro
548189,CCD100,CARD PURCHASE,1,19.07.2011 05:54,176.75,42336.0,New York Metro
548306,ACH200,ACH BILL PAY,1,27.01.2011 15:08,18.55,,West
539062,WIR100,WIRE IN,1,23.11.2011 16:45,388.99,41167.0,California
543700,SAV200,SAVINGS TRANSFER,1,26.02.2011 06:42,82.42,41436.0,Northeast
551320,WIR200,WIRE OUT,1,19.09.2011 16:45,58.45,43010.0,Texas
552605,DDA101,CHECKING ACH CREDIT,2,15.12.2010 16:45,17.23,43375.0,West
542760,POS100,POS PURCHASE,1,26.07.2011 07:36,262.12,,West
540118,ACH100,ACH PAYROLL,1,19.02.2011 18:39,85.85,41231.0,Northeast
549006,CCD100,CARD PURCHASE,1,24.08.2011 16:45,71.49,42509.0,Southeast
539115,DDA100,CHECKING DEPOSIT,1,04.07.2011 02:34,72.95,41171.0,Northeast
540423,ATM100,ATM WITHDRAWAL,1,18.08.2011 03:22,189.72,41251.0,New York Metro
546756,POS100,POS PURCHASE,3,07.10.2011 09:48,18.36,41800.0,Florida
541723,SAV200,SAVINGS TRANSFER,1,23.04.2011 06:13,9531.96,41324.0,Southeast
548640,FEE100,MONTHLY SERVICE FEE,2,14.04.2011 15:27,15.09,,California
539750,ACH200,ACH BILL PAY,1,21.10.2011 07:27,16.28,41209.0,Midwest
553471,DDA200,CHECKING DEBIT CARD,1,15.03.2011 16:45,19.2,43956.0,Florida
543872,WIR100,WIRE IN,3,22.09.2011 12:43,30.33,41446.0,Southeast
547633,ACH200,ACH BILL PAY,1,05.12.2011 16:45,21.95,42152.0,Florida
536524,CCD200,CARD PAYMENT,3,31.08.2011 20:44,13.27,,Midwest
553698,DDA200,CHECKING DEBIT CARD,2,29.01.2011 16:45,11.06,44106.0,New York Metro
551987,POS100,POS PURCHASE,1,28.05.2011 04:45,72.96,43151.0,Florida
541872,WIR200,,1,27.09.2011 15:03,161.8,41333.0,Southeast
542016,ATM100,ATM WITHDRAWAL,3,12.02.2011 23:12,110.68,41341.0,Texas
545525,FEE100,MONTHLY SERVICE FEE,2,01.02.2011 02:06,40.07,,Midwest
550338,FEE100,MONTHLY SERVICE FEE,1,24.03.2011 23:20,121.7,42794.0,California
R536440,ACH200,ACH BILL PAY,-1,20.12.2010 07:30,125.55,41026.0,Carolinas
536314,SAV100,SAVINGS DEPOSIT,1,03.02.2011 12:51,394.28,41018.0,California
550426,CCD100,CARD PURCHASE,2,03.09.2011 16:35,20.13,42812.0,New York Metro
537450,WIR100,WIRE IN,1,19.11.2011 16:45,28.19,41080.0,California
538153,CCD100,CARD PURCHASE,1,17.01.2011 02:41,29.84,41118.0,New York Metro
550139,DDA101,CHECKING ACH CREDIT,3,09.06.2011 03:40,12.31,42748.0,New York Metro
550489,DDA101,CHECKING ACH CREDIT,1,04.05.2011 19:05,28.32,42825.0,West
539977,ACH200,ACH BILL PAY,2,30.01.2011 02:36,23.01,,Midwest
550765,SAV200,SAVINGS TRANSFER,1,09.09.2011 07:54,45.59,42887.0,Great Lakes
545505,DDA200,CHECKING DEBIT CARD,1,17.07.2011 10:32,68.42,41539.0,New York Metro
544774,DDA100,CHECKING DEPOSIT,1,02.02.2011 20:48,178.22,41497.0,Mid-Atlantic
541135,INT100,INTEREST CREDIT,1,24.09.2011 12:21,98.7,41291.0,Southwest
540074,ACH200,ACH BILL PAY,1,29.09.2011 09:22,660.14,41228.0,Northeast
538604,ACH100,ACH PAYROLL,1,07.12.2011 16:45,288.85,41141.0,New York Metro
548952,DDA101,CHECKING ACH CREDIT,1,14.02.2011 22:04,34.79,,New York Metro
545675,DDA100,CHECKING DEPOSIT,1,28.12.2010 10:51,45.28,41547.0,New York Metro
547363,DDA101,CHECKING ACH CREDIT,1,10.10.2011 12:11,52.9,42047.0,Southwest
549028,CCD200,CARD PAYMENT,1,14.09.2011 16:45,75.76,42514.0,West
553017,WIR200,WIRE OUT,1,29.01.2011 16:45,21.4,43656.0,Midwest
548462,INT100,INTEREST CREDIT,1,11.08.2011 19:05,79.61,42393.0,Northeast
537730,POS100,POS PURCHASE,1,07.07.2011 13:12,114.56,,Northeast
552266,DDA100,CHECKING DEPOSIT,1,18.07.2011 10:43,252.82,,New York Metro
544643,INT100,INTEREST CREDIT,1,25.05.2011 22:56,155.94,41490.0,California
544373,DDA100,CHECKING DEPOSIT,3,10.04.2011 11:50,18.74,41475.0,Texas
544301,FEE100,MONTHLY SERVICE FEE,1,23.07.2011 22:02,137.2,41471.0,Midwest
540243,DDA200,CHECKING DEBIT CARD,1,11.05.2011 06:04,118.6,41240.0,Southeast
540304,DDA200,CHECKING DEBIT CARD,1,09.05.2011 21:32,82.41,41244.0,New England
544841,FEE100,MONTHLY SERVICE FEE,1,07.07.2011 09:23,202.19,41500.0,West
545215,INT100,INTEREST CREDIT,1,13.02.2011 10:46,34.33,41522.0,New York Metro
551437,WIR200,WIRE OUT,1,25.07.2011 12:06,10.87,43033.0,Northeast
542683,CCD100,CARD PURCHASE,5,13.02.2011 18:15,33.62,41377.0,Southeast
553026,CCD100,CARD PURCHASE,1,21.06.2011 21:06,29.19,43661.0,Florida
545628,POS100,POS PURCHASE,1,05.12.2011 02:20,39.24,41545.0,Northeast
554151,FEE100,MONTHLY SERVICE FEE,1,20.06.2011 18:19,32.76,44398.0,Northeast
550128,DDA100,CHECKING DEPOSIT,1,18.07.2011 03:29,75.12,42746.0,New York Metro
539815,CCD100,,1,06.07.2011 06:38,68.83,41213.0,Southeast
542815,SAV100,SAVINGS DEPOSIT,1,26.08.2011 17:02,66.03,41384.0,New York Metro
536075,ACH200,ACH BILL PAY,1,22.09.2011 17:19,27.01,,California
539763,WIR200,WIRE OUT,3,16.08.2011 11:49,20.36,41210.0,Midwest
550661,CCD200,CARD PAYMENT,1,23.08.2011 16:45,69.72,42864.0,Northeast
538531,POS100,POS PURCHASE,3,07.02.2011 11:45,17.52,41138.0,California
543455,DDA200,CHECKING DEBIT CARD,1,20.01.2011 18:45,218.45,41422.0,Florida
540026,ACH100,ACH PAYROLL,1,25.04.2011 23:36,69.6,41226.0,New York Metro
543397,SAV100,SAVINGS DEPOSIT,1,01.01.2011 10:03,20.72,41418.0,Northeast
542493,WIR200,WIRE OUT,1,24.11.2011 02:42,70.13,41368.0,New England
541865,INT100,INTEREST CREDIT,1,15.04.2011 01:09,527.25,41333.0,Southeast
543626,ACH200,ACH BILL PAY,1,23.02.2011 20:56,574.47,,Mountain
538156,ACH200,ACH BILL PAY,1,10.05.2011 06:50,68.96,41118.0,New York Metro
548968,ACH200,ACH BILL PAY,1,10.03.2011 04:13,29.33,42501.0,California
R547125,ACH100,ACH PAYROLL,-1,02.11.2011 21:51,66.67,41948.0,Texas
552875,SAV200,SAVINGS TRANSFER,1,12.02.2011 16:45,16.2,43554.0,Pacific NW
537768,CCD100,CARD PURCHASE,1,02.07.2011 13:48,137.52,,New York Metro
551046,DDA100,CHECKING DEPOSIT,1,08.06.2011 07:17,51.98,42952.0,Great Lakes
539975,ATM100,ATM WITHDRAWAL,1,19.06.2011 06:15,56.06,41223.0,Midwest
539385,SAV200,SAVINGS TRANSFER,1,13.10.2011 07:51,71.77,41188.0,Northeast
553294,CCD200,CARD PAYMENT,1,14.01.2011 16:45,11.64,43843.0,California
537005,FEE100,MONTHLY SERVICE FEE,1,04.12.2011 19:36,158.39,41056.0,Southeast
548154,DDA200,CHECKING DEBIT CARD,1,26.03.2011 16:49,77.78,42330.0,California
542999,DDA200,CHECKING DEBIT CARD,1,14.01.2011 16:56,257.17,41395.0,Southeast
553065,DDA200,CHECKING DEBIT CARD,1,25.03.2011 16:45,10.91,43687.0,Pacific NW
546645,INT100,INTEREST CREDIT,5,25.10.2011 00:04,15.82,41753.0,New York Metro
536290,DDA100,CHECKING DEPOSIT,1,06.08.2011 08:09,40.47,41017.0,Northeast
537308,ACH200,ACH BILL PAY,3,21.10.2011 07:42,324.8,,Texas
542514,FEE100,MONTHLY SERVICE FEE,1,12.02.2011 01:41,78.27,41369.0,Carolinas
546182,DDA100,CHECKING DEPOSIT,2,21.02.2011 17:14,172.96,,Texas
551551,WIR100,WIRE IN,1,04.09.2011 18:29,93.6,43057.0,Florida
538109,ACH100,ACH PAYROLL,1,04.08.2011 01:41,111.98,41116.0,Great Lakes
544487,DDA200,CHECKING DEBIT CARD,2,03.10.2011 15:52,19.68,41482.0,Florida
536333,CCD200,CARD PAYMENT,1,25.10.2011 05:37,22.8,41019.0,Southeast
541931,INT100,INTEREST CREDIT,1,11.09.2011 12:42,2405.19,41336.0,Texas
540481,DDA100,CHECKING DEPOSIT,1,18.08.2011 07:50,118.76,41254.0,New York Metro
547381,CCD200,CARD PAYMENT,2,11.11.2011 16:45,22.52,42055.0,New York Metro
550206,CCD100,CARD PURCHASE,1,13.08.2011 03:06,122.44,42762.0,New York Metro
537903,ACH200,ACH BILL PAY,1,20.11.2011 16:45,81.01,41105.0,Mountain
549244,DDA200,CHECKING DEBIT CARD,1,07.06.2011 01:54,178.01,,Great Lakes
549771,SAV200,SAVINGS TRANSFER,1,23.02.2011 03:44,61.85,42674.0,Southeast
547899,ACH200,ACH BILL PAY,1,18.11.2011 16:45,52.36,42259.0,Midwest
541539,CCD100,CARD PURCHASE,1,20.09.2011 11:20,78.15,41314.0,New England
546177,DDA101,CHECKING ACH CREDIT,1,19.07.2011 21:52,623.85,,Texas
