unit_id,fuel,region,operator,capacity_mw,age_years,ambient_c,humidity,days_since_maint,maint_overdue,is_peak_hour,wind_ms,ghi,load_factor,forced_outage
1636,wind,Midwest,IOU,57.0,18.2,25.5,40.9,111,0,0,7.0,186,0.281,No
1355,solar,West,IOU,191.9,1.3,21.6,39.6,142,0,0,8.9,845,0.763,No
1221,gas_ccgt,South,ipp,651.7,22.1,28.6,69.8,43,0,0,0.5,653,0.8,No
1560,coal,South,ipp,473.9,23.8,27.5,60.1,134,0,0,5.8,630,0.7,No
1571,coal,South,IOU,451.7,28.5,25.5,98.0,30,0,0,7.1,651,0.32,No
1336,gas_ccgt,Northeast,ipp,585.6,10.0,6.1,66.1,233,1,0,5.2,313,0.14,No
1262,nuclear,ERCOT,ipp,1168.8,14.8,21.2,68.3,28,0,0,1.8,552,0.744,No
1951,nuclear,Midwest,muni,1390.6,21.1,12.9,69.1,36,0,1,2.3,766,0.475,No
1678,solar,ERCOT,co_op,34.7,16.8,14.2,62.8,106,0,0,3.2,534,0.571,No
1383,gas_ccgt,West,ipp,478.3,39.4,19.9,40.2,41,0,0,6.4,342,0.731,Yes
1009,gas_peaker,West,IOU,69.4,33.8,11.9,31.5,160,1,0,3.0,316,0.397,No
1166,gas_ccgt,Midwest,co_op,637.4,18.3,4.6,80.3,187,1,0,3.1,358,0.681,Yes
1478,gas_ccgt,West,co_op,426.6,26.1,24.1,52.8,50,0,0,4.8,642,0.717,No
1512,gas_peaker,Midwest,IOU,122.3,7.9,-8.9,35.4,169,1,0,2.8,476,0.696,No
1835,gas_peaker,ERCOT,IOU,64.0,14.7,27.2,41.0,39,0,0,13.4,317,0.726,No
1443,solar,Midwest,ipp,154.5,13.4,8.3,55.1,63,0,0,3.5,426,0.418,No
1593,gas_peaker,ERCOT,IOU,164.9,20.2,24.9,59.1,129,0,0,6.0,707,0.642,Yes
1852,coal,Northeast,co_op,870.0,15.4,1.0,76.8,369,1,0,4.0,538,0.775,Yes
1993,gas_ccgt,West,co_op,675.2,30.8,28.5,71.7,69,0,0,13.0,526,0.367,No
1236,gas_ccgt,South,ipp,643.2,1.2,27.1,67.5,58,0,0,4.5,689,0.628,Yes
1158,gas_ccgt,South,muni,287.5,9.9,29.0,64.1,131,0,0,2.9,639,0.455,No
1408,nuclear,West,IOU,902.9,34.4,16.6,68.0,111,0,1,15.0,415,0.901,No
1564,gas_peaker,ERCOT,IOU,69.3,20.5,23.0,55.4,490,1,0,3.6,428,0.393,Yes
1811,gas_ccgt,West,ipp,559.3,33.3,12.6,62.4,233,1,0,3.7,578,0.47,Yes
1351,coal,ERCOT,co_op,795.2,39.6,28.3,63.5,116,0,1,4.1,391,0.298,Yes
1022,gas_ccgt,West,co_op,680.9,12.3,13.8,38.6,59,0,0,5.9,410,0.75,No
1192,wind,South,IOU,236.7,9.4,18.3,51.2,50,0,0,6.1,345,0.735,No
1638,gas_ccgt,ERCOT,muni,677.2,38.0,36.7,41.4,123,0,1,0.5,437,0.585,Yes
1975,coal,West,muni,433.6,28.0,10.5,48.0,128,0,1,1.9,276,0.87,Yes
1871,solar,West,IOU,201.4,23.3,15.5,52.8,219,1,0,1.2,652,0.575,Yes
1681,gas_ccgt,ERCOT,muni,377.2,35.0,18.9,61.6,240,1,1,2.4,578,0.643,Yes
1913,gas_ccgt,Midwest,ipp,455.5,51.6,10.8,58.5,67,0,0,2.9,627,0.505,Yes
1838,coal,Midwest,co_op,438.3,31.0,23.0,58.1,16,0,0,6.7,333,0.447,No
1703,hydro,South,IOU,238.1,21.3,28.2,76.0,57,0,0,3.6,253,0.412,No
1984,gas_peaker,Midwest,muni,200.1,13.8,11.0,50.6,390,1,0,7.0,621,0.744,No
1904,gas_ccgt,Northeast,IOU,373.6,23.6,17.8,44.0,137,0,1,5.2,352,0.471,No
1068,hydro,Midwest,ipp,72.3,18.0,18.5,58.4,102,0,0,5.7,262,0.488,No
1880,nuclear,Northeast,ipp,1149.2,45.3,19.5,69.1,19,0,0,2.3,228,0.324,No
1415,gas_peaker,West,ipp,181.9,28.8,21.5,59.2,706,1,0,6.0,273,0.916,Yes
1185,nuclear,Northeast,co_op,1335.2,38.5,15.4,58.8,238,1,1,2.3,385,0.582,No
1797,wind,Northeast,IOU,247.3,19.0,5.9,47.3,89,0,0,7.2,117,0.623,No
1154,coal,South,ipp,802.1,44.0,8.6,62.0,61,0,0,5.5,617,0.415,No
1285,gas_peaker,Midwest,IOU,115.9,23.9,4.8,33.3,112,0,0,5.8,455,0.334,Yes
1964,nuclear,Northeast,co_op,1146.6,4.7,-12.9,73.7,135,0,0,7.2,520,0.831,No
1853,coal,South,muni,448.2,40.4,31.2,52.7,32,0,0,3.3,252,0.594,No
1531,gas_ccgt,South,ipp,518.1,13.1,38.0,92.2,119,0,0,2.0,518,0.149,Yes
1657,solar,South,ipp,88.4,1.0,26.3,45.8,52,0,0,3.0,201,0.858,No
1165,gas_ccgt,West,ipp,438.1,1.0,16.1,33.9,56,0,1,2.3,423,0.88,No
1241,wind,Northeast,muni,196.2,4.7,25.7,42.9,291,1,0,11.9,389,0.595,No
1519,coal,South,ipp,374.4,19.6,35.5,59.5,183,1,0,7.1,310,0.513,No
1816,wind,ERCOT,IOU,258.6,4.1,11.9,37.7,53,0,0,10.6,499,0.586,No
1961,coal,Midwest,muni,669.1,33.3,7.8,62.5,54,0,0,7.9,496,0.321,Yes
1952,wind,West,ipp,58.9,35.9,22.8,36.3,166,1,1,5.8,578,0.963,Yes
1456,coal,Midwest,ipp,387.8,27.3,24.8,27.1,42,0,0,3.2,491,0.459,Yes
1884,gas_ccgt,Midwest,IOU,428.5,23.0,-2.3,63.6,248,1,0,8.2,436,0.905,Yes
1334,wind,South,ipp,158.6,13.7,15.6,98.0,55,0,0,1.9,379,0.518,No
1684,wind,Northeast,IOU,276.6,26.7,10.9,43.6,157,1,0,5.6,413,0.824,No
1275,coal,Midwest,ipp,777.7,20.0,21.7,64.6,147,0,0,3.2,317,0.491,No
1590,solar,Midwest,ipp,234.9,1.0,14.0,33.7,91,0,1,6.7,300,0.93,Yes
1139,hydro,West,IOU,55.7,13.7,16.6,61.7,33,0,1,2.0,335,0.265,No
1879,solar,ERCOT,ipp,54.1,1.0,30.5,60.6,129,0,0,2.6,838,0.574,No
1469,gas_ccgt,West,IOU,438.8,1.0,11.9,68.3,66,0,1,2.2,575,0.462,No
1932,solar,South,ipp,122.8,14.5,53.8,63.4,217,1,1,10.8,272,0.59,Yes
1623,wind,Northeast,ipp,77.3,15.6,-9.3,51.4,154,1,0,3.9,24,0.278,Yes
1873,solar,West,IOU,84.0,30.1,7.7,50.5,50,0,0,3.4,389,0.134,No
1051,gas_peaker,South,ipp,51.7,27.7,26.9,64.7,270,1,0,3.6,295,0.524,Yes
1787,nuclear,West,IOU,873.7,27.5,16.5,55.9,55,0,0,1.5,365,0.443,No
1293,solar,South,IOU,135.6,7.3,40.0,65.5,163,1,1,0.9,411,0.648,Yes
1495,hydro,Northeast,ipp,292.3,5.6,-1.0,73.1,133,0,0,1.7,426,0.356,No
1426,gas_peaker,South,IOU,56.5,10.7,19.2,79.6,74,0,0,2.8,613,0.841,Yes
1756,gas_peaker,Northeast,ipp,121.0,23.3,6.2,42.6,37,0,0,10.3,437,0.747,No
1017,solar,ERCOT,ipp,60.4,16.0,16.7,62.4,103,0,0,1.8,158,0.605,Yes
1264,hydro,Northeast,muni,176.3,17.8,20.5,48.9,127,0,0,3.7,450,0.418,Yes
1256,gas_ccgt,South,IOU,601.6,19.2,26.1,50.5,80,0,1,5.0,542,0.662,Yes
1073,gas_ccgt,Northeast,ipp,273.6,18.0,15.0,52.4,209,1,0,2.4,581,0.538,No
1770,nuclear,South,ipp,1137.7,38.6,30.3,75.7,62,0,0,4.3,441,0.492,No
1807,gas_ccgt,Northeast,IOU,667.1,12.2,9.7,45.7,48,0,0,8.8,682,0.59,No
1348,coal,ERCOT,ipp,542.7,34.8,27.8,73.2,27,0,1,7.7,637,0.274,No
1867,hydro,West,co_op,97.5,1.7,4.4,51.9,52,0,0,7.4,438,0.233,No
1806,gas_ccgt,West,ipp,435.7,1.0,28.6,39.3,122,0,0,1.6,606,0.822,No
1556,gas_ccgt,Midwest,IOU,642.0,19.6,16.5,81.5,344,1,0,5.1,407,0.712,No
1356,solar,Midwest,IOU,166.3,21.7,-9.6,53.7,34,0,1,2.0,462,0.892,No
1847,gas_ccgt,South,ipp,467.3,11.8,14.0,90.3,56,0,0,3.9,311,0.15,No
1358,gas_ccgt,Northeast,ipp,492.9,16.4,6.3,46.1,29,0,0,5.3,359,0.37,Yes
1028,wind,West,IOU,241.4,7.3,44.1,60.3,277,1,1,4.5,355,0.494,No
1111,hydro,South,co_op,302.2,1.5,17.3,59.8,133,0,1,1.5,418,0.746,No
1292,coal,South,IOU,395.6,34.6,10.1,84.2,51,0,0,2.5,630,0.705,No
1511,wind,Midwest,IOU,266.9,10.6,31.8,33.0,18,0,0,2.0,82,0.955,No
1900,gas_ccgt,Northeast,ipp,681.4,9.0,10.5,56.8,97,0,1,4.7,495,0.581,No
1295,gas_ccgt,West,IOU,486.7,16.1,14.8,41.0,69,0,0,9.2,734,0.172,No
1646,wind,West,IOU,210.6,13.3,16.4,54.9,122,0,0,3.3,486,0.684,No
1169,hydro,South,co_op,99.3,20.1,27.8,66.3,250,1,1,4.2,273,0.464,Yes
1775,gas_peaker,South,ipp,143.3,7.5,34.9,55.6,133,0,0,3.5,188,0.815,No
1203,nuclear,Midwest,IOU,1053.6,9.0,11.6,37.0,52,0,1,5.0,290,0.725,No
1848,gas_ccgt,Midwest,IOU,642.5,27.7,8.6,79.6,170,1,1,6.2,522,0.849,Yes
1657,gas_peaker,West,muni,213.9,21.8,34.0,75.9,38,0,1,3.1,418,0.945,Yes
1707,nuclear,South,IOU,1013.0,26.9,17.5,51.1,51,0,0,5.8,620,0.527,Yes
1496,wind,ERCOT,IOU,244.6,37.0,26.1,42.3,35,0,1,4.4,378,0.733,Yes
1517,gas_peaker,South,muni,86.5,27.6,11.9,66.7,298,1,0,7.7,378,0.556,Yes
1656,gas_ccgt,Northeast,IOU,512.9,17.8,10.1,66.6,59,0,0,5.8,406,0.53,No
1789,gas_ccgt,Midwest,IOU,579.5,27.2,-4.2,89.8,81,0,0,4.1,404,0.613,No
1474,gas_peaker,West,IOU,197.1,25.8,13.9,38.7,18,0,1,6.8,678,0.821,No
1466,hydro,Midwest,ipp,354.1,24.3,17.8,69.8,272,1,1,5.7,445,0.404,Yes
1962,hydro,West,ipp,233.4,3.6,22.0,27.9,130,0,1,6.7,99,0.936,No
1910,hydro,West,co_op,305.3,15.8,14.2,47.8,110,0,0,3.8,693,0.727,No
1341,wind,West,IOU,307.6,26.7,27.5,61.6,207,1,0,5.7,554,0.314,No
1636,hydro,South,IOU,74.8,21.6,29.9,68.2,515,1,1,2.7,51,0.616,Yes
1210,hydro,South,IOU,312.3,14.3,19.5,79.0,168,1,0,5.4,248,0.621,No
1009,nuclear,South,IOU,886.8,17.5,16.7,81.2,83,0,0,2.4,535,0.64,No
1610,hydro,Midwest,ipp,181.5,32.3,0.3,73.3,68,0,0,5.2,425,0.693,No
1192,wind,Midwest,co_op,300.0,5.1,10.3,71.1,33,0,0,1.2,507,0.453,No
1326,solar,West,IOU,169.9,3.8,22.2,32.7,151,1,0,2.0,466,0.693,No
1193,gas_ccgt,West,IOU,556.3,28.3,29.7,44.0,92,0,0,6.7,325,0.575,No
1888,hydro,South,ipp,114.2,23.1,16.2,77.5,63,0,0,7.7,485,0.945,No
1133,gas_ccgt,West,IOU,452.2,18.7,25.8,19.0,365,1,0,2.7,465,0.565,No
1393,gas_ccgt,Northeast,ipp,306.3,21.6,19.8,69.9,50,0,0,6.7,389,0.242,No
1683,solar,South,ipp,159.8,19.4,32.3,51.9,61,0,0,4.9,301,0.567,Yes
1694,coal,ERCOT,muni,338.9,43.8,35.1,51.3,36,0,0,3.1,303,0.806,Yes
1210,nuclear,South,ipp,1235.8,16.1,31.2,59.9,34,0,1,7.3,336,0.396,Yes
1803,gas_ccgt,ERCOT,IOU,628.3,23.4,23.1,42.2,90,0,0,4.9,538,0.392,No
1036,coal,Northeast,ipp,521.1,12.3,1.8,46.5,133,0,0,10.0,84,0.705,No
1551,gas_ccgt,ERCOT,ipp,665.9,13.6,30.3,51.4,27,0,0,13.3,365,0.335,No
1303,nuclear,Midwest,ipp,1359.5,18.2,17.4,30.5,82,0,0,3.6,581,0.747,No
1413,solar,West,ipp,198.7,10.8,37.7,57.8,136,0,0,2.8,403,0.407,No
1647,hydro,ERCOT,co_op,300.9,14.1,30.5,53.4,50,0,1,6.4,686,0.922,No
1409,hydro,South,IOU,366.8,15.3,12.8,86.1,13,0,0,6.1,470,0.352,No
1910,nuclear,Midwest,IOU,910.7,35.9,26.4,60.4,141,0,0,7.6,198,0.197,No
1164,gas_peaker,ERCOT,IOU,207.7,9.8,20.2,69.7,182,1,1,4.8,608,0.848,No
1141,wind,Midwest,ipp,307.0,18.9,6.8,85.5,32,0,0,6.9,189,0.39,No
1079,gas_peaker,West,IOU,164.2,13.6,15.9,33.7,107,0,0,3.4,873,0.444,Yes
1446,gas_peaker,South,IOU,165.6,35.4,30.5,78.7,152,1,0,8.2,393,0.879,Yes
1342,nuclear,South,ipp,1138.0,49.6,30.3,64.7,125,0,0,5.0,465,0.584,No
1451,solar,West,ipp,20.0,1.0,19.1,68.2,205,1,0,4.9,281,0.546,No
1730,wind,ERCOT,muni,237.3,24.7,12.5,74.5,37,0,0,3.9,635,0.414,No
1273,hydro,ERCOT,IOU,68.6,28.4,14.7,72.2,129,0,0,2.2,566,0.423,No
1494,gas_ccgt,West,IOU,520.1,13.2,16.7,53.1,106,0,0,5.5,464,0.622,Yes
1579,wind,West,IOU,219.6,29.7,19.8,53.7,20,0,0,6.2,540,0.637,No
1949,coal,Northeast,co_op,683.9,29.5,-10.1,43.9,177,1,1,6.6,295,0.95,Yes
1513,hydro,Midwest,muni,265.5,20.8,-4.2,30.8,30,0,1,16.2,563,0.946,No
1185,nuclear,South,IOU,1391.4,31.2,28.1,64.6,145,0,0,6.1,520,0.516,No
1872,wind,South,IOU,345.0,15.4,16.5,65.7,41,0,0,4.5,332,0.608,No
1974,gas_ccgt,ERCOT,ipp,599.0,5.5,18.5,40.5,32,0,0,2.9,613,0.756,No
1337,gas_ccgt,ERCOT,muni,480.3,5.8,13.4,54.5,259,1,0,4.3,729,0.284,No
1577,gas_peaker,South,IOU,162.7,1.0,29.8,98.0,95,0,0,10.9,496,0.648,No
1642,gas_ccgt,ERCOT,IOU,506.1,40.3,31.8,58.8,265,1,1,6.0,356,0.99,Yes
1315,hydro,Midwest,IOU,315.9,14.2,11.1,47.1,20,0,0,3.4,279,0.33,No
1045,gas_ccgt,West,ipp,633.5,5.0,12.4,26.5,27,0,0,6.1,566,0.554,No
1285,gas_ccgt,Northeast,IOU,475.6,11.3,14.8,67.2,53,0,1,7.3,319,0.616,No
1448,coal,ERCOT,muni,670.8,22.4,25.8,69.4,122,0,0,9.7,543,0.43,No
1720,gas_ccgt,South,IOU,621.7,1.0,36.4,45.8,88,0,0,8.3,147,0.337,No
1920,wind,ERCOT,ipp,282.1,10.5,24.7,46.0,95,0,0,6.9,787,0.703,No
1459,gas_peaker,Midwest,IOU,107.4,19.1,7.6,34.8,379,1,0,7.1,235,0.764,No
1006,gas_peaker,Midwest,ipp,164.0,6.1,16.6,48.9,397,1,0,6.3,439,0.631,No
1995,nuclear,Midwest,IOU,1003.5,16.2,13.1,80.9,226,1,1,6.3,510,0.825,No
1842,solar,Midwest,IOU,64.5,12.4,12.2,65.3,150,0,0,6.6,318,0.552,No
1684,gas_peaker,Northeast,ipp,89.8,20.9,20.0,68.1,41,0,1,5.7,337,0.554,No
1229,gas_ccgt,West,ipp,491.1,36.5,15.7,48.7,60,0,0,6.1,514,0.584,No
1527,gas_peaker,South,IOU,112.9,11.0,15.3,60.3,115,0,0,2.5,568,0.588,No
1148,wind,South,IOU,153.5,27.0,14.9,69.3,59,0,0,4.1,539,0.484,No
1134,solar,Midwest,ipp,220.6,11.1,11.3,68.0,69,0,0,0.4,214,0.742,No
1781,gas_ccgt,South,muni,653.9,21.7,45.4,65.2,113,0,0,1.8,495,0.274,No
1234,gas_ccgt,South,IOU,337.9,12.3,8.3,48.5,38,0,0,3.7,243,0.564,No
1013,gas_peaker,Northeast,ipp,85.9,4.2,13.9,46.6,32,0,1,6.4,514,0.662,No
1431,gas_peaker,Midwest,ipp,141.4,1.8,0.0,43.6,354,1,1,7.6,127,0.543,No
1776,wind,Northeast,ipp,218.4,7.6,6.3,62.0,112,0,0,2.3,0,0.789,No
1811,hydro,Midwest,muni,374.1,21.9,-1.0,71.2,662,1,1,6.1,444,0.393,No
1456,wind,South,ipp,199.5,18.4,25.9,50.9,32,0,1,3.3,316,0.455,No
1250,gas_peaker,ERCOT,ipp,203.4,31.5,23.5,77.4,173,1,0,4.2,232,0.801,Yes
1822,coal,Midwest,IOU,345.1,27.6,9.9,63.7,440,1,1,5.4,426,0.763,Yes
1102,solar,ERCOT,muni,197.6,9.4,23.7,22.8,295,1,1,2.3,691,0.502,No
1286,gas_ccgt,West,IOU,366.4,13.3,20.0,38.4,25,0,1,7.7,228,0.437,Yes
1976,gas_ccgt,ERCOT,co_op,310.4,15.7,7.9,41.9,101,0,0,5.4,485,0.386,No
1968,gas_ccgt,West,IOU,524.4,1.0,32.8,77.3,296,1,0,7.2,404,0.774,No
1474,wind,ERCOT,muni,132.3,14.7,14.8,72.8,52,0,0,1.7,653,0.925,No
1729,coal,Northeast,ipp,354.2,29.4,13.0,93.8,74,0,0,7.3,718,0.907,Yes
1619,hydro,West,ipp,273.9,23.1,22.3,34.9,180,1,0,4.6,1009,0.551,No
1066,hydro,Midwest,ipp,270.4,28.2,-2.5,23.7,55,0,0,4.3,168,0.538,No
1933,wind,South,ipp,195.5,23.2,17.5,46.0,157,1,1,5.1,511,0.64,Yes
1479,coal,Northeast,muni,561.6,46.3,-3.3,62.6,567,1,1,4.8,699,0.787,Yes
1740,gas_peaker,Northeast,ipp,119.1,22.1,10.5,15.0,19,0,0,1.9,235,0.695,No
1847,gas_ccgt,West,ipp,409.4,22.1,13.5,37.8,38,0,0,4.3,270,0.607,Yes
1015,coal,Midwest,IOU,860.6,18.1,26.2,39.2,228,1,0,1.6,618,0.619,No
1541,gas_ccgt,West,IOU,322.1,30.8,6.8,49.7,119,0,0,0.6,317,0.902,No
1613,solar,Midwest,ipp,91.6,5.4,-2.8,51.9,104,0,0,8.5,593,0.558,No
1026,wind,West,co_op,279.3,17.3,20.2,66.2,211,1,0,4.9,574,0.738,Yes
1406,gas_peaker,West,ipp,110.0,9.9,14.0,33.2,52,0,0,6.2,504,0.607,No
1398,coal,Midwest,co_op,779.7,23.1,13.4,45.3,269,1,0,1.5,411,0.428,No
1253,coal,ERCOT,co_op,865.2,33.0,27.8,43.6,27,0,0,6.9,137,0.896,Yes
1600,nuclear,West,ipp,1181.4,37.4,10.0,40.9,14,0,0,0.7,289,0.725,No
1798,solar,South,ipp,49.1,15.7,23.8,63.9,114,0,0,3.7,296,0.66,No
1521,gas_ccgt,South,IOU,392.7,15.6,38.7,69.0,76,0,1,1.9,584,0.52,No
1601,nuclear,West,IOU,1148.5,45.5,21.7,63.0,81,0,1,3.5,279,0.967,Yes
1919,coal,Midwest,co_op,654.0,13.1,21.5,37.3,43,0,0,2.9,553,0.842,No
1625,solar,South,co_op,212.7,8.8,38.5,69.0,38,0,1,3.4,247,0.601,No
1968,gas_ccgt,Northeast,ipp,649.9,38.9,18.1,66.6,85,0,1,7.7,258,0.669,No
1960,hydro,ERCOT,ipp,391.6,12.0,26.9,50.5,116,0,0,8.1,518,0.468,No
1113,gas_ccgt,West,co_op,677.0,1.0,30.3,44.2,230,1,0,3.7,649,0.841,Yes
1884,nuclear,West,ipp,859.7,34.7,6.4,48.5,37,0,1,2.8,608,0.675,No
1285,solar,West,ipp,25.3,43.6,4.4,38.8,183,1,1,7.9,538,0.457,No
1217,hydro,ERCOT,IOU,247.2,18.0,18.4,61.5,312,1,0,1.9,663,0.348,No
1047,gas_ccgt,South,IOU,486.3,2.4,31.7,64.6,105,0,0,3.2,557,0.459,No
1639,solar,Midwest,IOU,225.3,1.0,22.8,59.2,152,1,0,2.5,698,0.553,No
1292,coal,Northeast,ipp,431.4,28.6,13.0,43.0,80,0,1,6.1,517,0.952,No
1894,nuclear,South,muni,870.2,32.2,31.3,72.7,24,0,0,4.0,561,0.5,No
1502,solar,Northeast,muni,85.2,1.0,6.1,42.9,38,0,0,7.3,640,0.446,No
1081,nuclear,South,ipp,918.8,17.6,10.6,65.6,223,1,1,2.6,256,0.859,No
1063,gas_ccgt,Northeast,IOU,361.3,26.9,-2.9,65.8,74,0,0,2.8,340,0.242,Yes
1112,coal,West,IOU,819.0,12.7,25.2,64.7,158,1,0,2.3,381,0.635,Yes
1389,wind,Midwest,ipp,237.8,10.5,23.8,52.9,39,0,0,12.3,146,0.962,No
1498,gas_peaker,Midwest,IOU,206.8,20.9,17.5,63.9,144,0,0,4.5,93,0.512,No
1710,gas_ccgt,West,IOU,628.3,20.6,6.7,83.6,259,1,0,5.4,613,0.473,Yes
1222,gas_peaker,South,IOU,125.7,6.9,15.2,80.4,43,0,0,1.6,456,0.838,Yes
1704,gas_ccgt,South,ipp,620.9,1.0,31.9,71.6,117,0,0,5.5,365,0.363,No
1043,gas_ccgt,West,ipp,498.4,35.0,33.6,33.7,30,0,0,5.4,476,0.317,No
1601,gas_ccgt,Northeast,IOU,393.0,9.3,43.9,67.9,32,0,1,11.1,486,0.481,No
1742,coal,Midwest,IOU,465.2,39.2,6.4,43.5,24,0,1,2.5,496,0.596,No
1624,gas_peaker,ERCOT,IOU,145.7,1.0,28.7,74.3,114,0,0,1.5,327,0.302,No
1581,gas_ccgt,West,ipp,309.6,1.0,15.7,72.2,85,0,0,4.0,637,0.379,No
1384,wind,Northeast,ipp,260.4,9.8,-2.1,36.9,70,0,0,2.5,245,0.456,No
1117,nuclear,ERCOT,ipp,1177.9,24.8,29.1,59.8,158,1,0,6.5,498,0.172,No
1298,wind,ERCOT,ipp,208.7,6.5,21.0,48.0,53,0,1,11.2,549,0.201,No
1808,gas_ccgt,West,IOU,305.7,25.0,22.6,38.8,31,0,0,3.7,558,0.446,No
1645,hydro,Northeast,ipp,155.0,28.6,23.3,87.3,112,0,1,4.9,294,0.783,Yes
1538,gas_ccgt,South,IOU,504.3,6.8,44.5,86.6,194,1,1,4.4,443,0.487,Yes
1331,coal,South,co_op,533.4,29.5,14.8,52.2,123,0,0,5.0,322,0.793,No
1627,coal,Northeast,ipp,487.2,37.0,15.0,70.8,25,0,0,11.0,318,0.739,Yes
1855,nuclear,South,IOU,914.5,15.4,15.0,72.2,108,0,1,2.6,430,0.447,No
1218,nuclear,Midwest,IOU,844.9,14.2,35.5,71.2,88,0,0,5.2,466,0.532,Yes
1098,solar,West,IOU,99.7,23.1,1.6,70.4,50,0,0,9.1,497,0.178,Yes
1533,hydro,Midwest,co_op,90.6,11.4,12.9,71.2,42,0,0,3.5,334,0.622,No
1535,gas_peaker,ERCOT,ipp,219.8,8.8,24.0,57.3,289,1,0,2.1,629,0.854,Yes
1046,wind,Midwest,IOU,193.0,29.4,34.8,48.5,73,0,1,3.0,358,0.966,Yes
1816,gas_ccgt,Northeast,ipp,526.6,1.0,13.2,65.0,50,0,0,4.1,252,0.496,No
1652,wind,ERCOT,IOU,103.3,9.9,37.9,56.9,70,0,0,3.3,347,0.469,No
1926,nuclear,Midwest,ipp,1256.4,18.1,-1.3,69.8,41,0,1,5.6,328,0.542,No
1704,gas_ccgt,Northeast,IOU,326.4,13.5,10.8,32.5,116,0,0,4.6,537,0.825,No
1241,wind,ERCOT,ipp,276.2,1.0,35.6,29.5,25,0,1,3.6,47,0.965,No
1413,gas_ccgt,Midwest,ipp,362.0,18.5,19.0,73.9,29,0,0,7.0,530,0.519,Yes
1379,gas_ccgt,West,ipp,474.7,13.1,18.6,37.9,156,1,0,3.2,340,0.772,No
1283,gas_ccgt,Northeast,IOU,400.9,1.0,10.2,42.2,13,0,0,5.2,551,0.609,No
1584,coal,West,IOU,365.2,26.9,18.2,51.3,43,0,0,4.1,659,0.893,No
1750,hydro,ERCOT,ipp,77.1,20.0,16.2,57.6,39,0,1,5.4,465,0.59,No
1160,gas_peaker,Midwest,IOU,202.0,8.9,19.0,60.0,136,0,0,7.4,413,0.786,No
1479,nuclear,Midwest,ipp,1298.7,22.0,3.0,68.3,46,0,0,21.5,163,0.762,No
1797,solar,Northeast,IOU,78.7,12.6,8.0,33.4,40,0,1,5.2,481,0.524,No
1094,solar,South,ipp,217.8,9.8,40.8,59.6,28,0,0,4.6,439,0.826,No
1151,wind,South,IOU,279.5,13.1,4.1,60.2,252,1,1,2.7,495,0.541,Yes
1311,gas_peaker,ERCOT,IOU,212.3,11.2,33.3,27.8,21,0,0,3.8,419,0.29,No
1476,coal,Midwest,co_op,337.8,27.8,-3.5,79.6,83,0,1,2.8,390,0.934,Yes
1191,wind,South,ipp,182.8,14.8,23.1,50.2,45,0,0,2.3,599,0.795,No
1491,solar,South,ipp,43.4,18.0,21.9,85.3,58,0,0,11.1,333,0.466,No
1308,solar,Midwest,ipp,162.6,7.2,34.6,60.7,27,0,0,0.6,634,0.291,No
1797,gas_peaker,Northeast,ipp,102.0,24.4,6.8,69.8,28,0,0,5.8,322,0.752,No
1526,gas_peaker,South,IOU,117.8,24.1,25.6,65.8,95,0,1,5.1,668,0.732,Yes
1690,gas_peaker,Midwest,co_op,68.7,4.0,14.4,70.1,108,0,0,4.8,292,0.772,No
1092,wind,ERCOT,muni,290.5,30.5,35.5,82.1,301,1,0,10.5,505,0.417,Yes
1529,solar,West,IOU,155.4,3.6,12.3,50.3,90,0,1,2.3,777,0.563,No
1416,nuclear,West,IOU,1187.8,36.7,20.6,42.2,26,0,0,2.9,492,0.78,No
1145,coal,ERCOT,muni,479.2,33.7,32.5,65.6,37,0,0,1.5,422,0.784,Yes
1615,hydro,Midwest,IOU,82.1,24.5,13.2,49.8,98,0,1,3.8,493,0.802,No
1419,coal,ERCOT,IOU,816.2,18.1,16.8,54.4,50,0,1,4.6,470,0.722,Yes
1779,nuclear,West,IOU,1192.7,25.1,9.5,37.1,258,1,1,1.6,463,0.876,Yes
1674,gas_ccgt,Midwest,IOU,473.5,27.2,23.5,76.4,330,1,0,7.8,695,0.765,Yes
1616,gas_ccgt,Midwest,muni,295.3,18.2,18.6,57.1,78,0,1,4.1,665,0.801,No
1209,coal,Northeast,IOU,756.1,28.1,4.0,54.4,35,0,1,3.4,279,0.427,Yes
1925,gas_ccgt,South,ipp,479.7,8.5,37.2,63.6,172,1,1,4.1,441,0.52,Yes
1328,gas_ccgt,Northeast,ipp,409.6,12.6,7.7,44.5,42,0,1,4.5,251,0.841,No
1798,solar,West,ipp,245.0,11.3,11.8,57.1,99,0,0,3.0,495,0.741,No
1443,hydro,Midwest,ipp,167.6,20.3,2.1,71.6,188,1,1,4.8,438,0.746,No
1439,gas_peaker,Midwest,co_op,117.4,12.0,25.0,45.8,58,0,0,2.4,411,0.797,No
1728,solar,ERCOT,IOU,89.7,16.1,32.6,45.4,50,0,0,9.8,327,0.341,No
1042,gas_ccgt,Midwest,IOU,372.6,28.1,23.2,46.9,71,0,1,3.1,279,0.832,Yes
1722,gas_peaker,Midwest,co_op,175.5,24.0,9.1,84.4,154,1,0,5.9,495,0.128,No
1715,solar,South,IOU,24.7,11.4,29.0,73.9,128,0,1,2.9,350,0.353,No
1145,solar,South,ipp,239.4,4.4,19.4,53.7,55,0,1,5.5,341,0.681,No
