customer_id,credit_score,income_k,dti,card_util,deposit_k,loan_k,n_products,tenure_mo,late30_12m,logins_30d,segment,segment_name
C00364,802.0,115.3,0.275,0.151,34.3,0.0,4.0,65.0,0.0,16.0,0,Prime Transactor
C00178,801.0,103.2,0.282,0.087,18.5,19.4,2.0,20.0,1.0,14.0,0,Prime Transactor
C10259,685.0,42.0,0.311,0.359,21.7,14.8,4.0,28.0,0.0,4.0,1,Mass-Market Saver
C20196,648.0,31.5,0.491,0.78,4.8,22.9,2.0,50.0,0.0,35.0,2,Card Revolver
C00014,805.0,85.2,0.217,0.072,21.7,1.8,4.0,68.0,1.0,18.0,0,Prime Transactor
C20310,626.0,35.7,0.372,0.784,1.7,5.1,2.0,50.0,0.0,27.0,2,Card Revolver
C30194,607.0,16.3,0.57,0.916,0.8,33.7,3.0,11.0,5.0,8.0,3,Stressed Book
C00165,822.0,98.8,0.307,0.137,34.1,0.5,3.0,70.0,0.0,5.0,0,Prime Transactor
C40268,725.0,188.8,0.338,0.191,129.2,259.6,5.0,110.0,-0.0,19.0,4,Affluent Relationship
C30159,550.0,32.0,0.444,0.887,1.5,31.6,2.0,34.0,6.0,8.0,3,Stressed Book
C00059,803.0,81.1,0.217,0.164,33.8,20.6,4.0,65.0,0.0,12.0,0,Prime Transactor
C10309,718.0,57.2,0.294,0.198,9.4,8.5,3.0,28.0,0.0,11.0,1,Mass-Market Saver
C10276,700.0,35.5,0.287,0.397,25.8,1.0,2.0,80.0,-0.0,7.0,1,Mass-Market Saver
C30178,558.0,24.4,0.424,0.862,0.6,31.8,1.0,36.0,5.0,11.0,3,Stressed Book
C10380,715.0,45.3,0.224,0.322,26.1,4.4,1.0,37.0,0.0,13.0,1,Mass-Market Saver
C10024,724.0,52.6,0.225,0.279,9.0,1.2,1.0,32.0,1.0,3.0,1,Mass-Market Saver
C00292,802.0,82.3,0.279,0.117,36.6,7.7,3.0,44.0,0.0,24.0,0,Prime Transactor
C20265,671.0,48.5,0.573,0.721,0.1,3.6,3.0,11.0,1.0,26.0,2,Card Revolver
C40180,739.0,145.4,0.309,0.196,121.0,229.2,4.0,113.0,1.0,6.0,4,Affluent Relationship
C00329,790.0,76.4,0.213,0.079,42.5,14.5,4.0,62.0,0.0,13.0,0,Prime Transactor
C10029,694.0,52.1,0.199,0.225,8.2,3.9,2.0,65.0,0.0,7.0,1,Mass-Market Saver
C20212,673.0,43.4,0.378,0.894,1.9,15.1,3.0,46.0,4.0,20.0,2,Card Revolver
C00079,791.0,123.6,0.208,0.028,20.4,4.6,2.0,82.0,-0.0,6.0,0,Prime Transactor
C20252,629.0,19.2,0.468,0.736,3.7,36.5,4.0,46.0,2.0,23.0,2,Card Revolver
C20137,626.0,50.9,0.356,0.82,1.2,31.3,2.0,39.0,4.0,24.0,2,Card Revolver
C20034,601.0,46.6,0.409,0.771,0.3,21.7,4.0,52.0,1.0,27.0,2,Card Revolver
C10349,661.0,50.4,0.307,0.222,39.4,10.3,3.0,36.0,1.0,6.0,1,Mass-Market Saver
C20090,657.0,35.1,0.635,0.754,5.6,27.3,2.0,22.0,1.0,14.0,2,Card Revolver
C00254,796.0,75.5,0.234,0.063,38.6,15.6,3.0,40.0,0.0,13.0,0,Prime Transactor
C40123,771.0,212.8,0.438,0.109,77.7,237.6,5.0,63.0,1.0,21.0,4,Affluent Relationship
C30282,565.0,23.4,0.491,0.985,0.0,12.8,1.0,21.0,6.0,9.0,3,Stressed Book
C40345,718.0,180.0,0.229,0.232,75.4,249.2,6.0,90.0,-0.0,19.0,4,Affluent Relationship
C30207,587.0,30.2,0.594,0.99,1.6,29.3,2.0,41.0,5.0,7.0,3,Stressed Book
C30137,558.0,53.4,0.419,0.721,1.6,36.3,2.0,27.0,3.0,6.0,3,Stressed Book
C20308,661.0,40.0,0.456,0.924,2.6,11.2,4.0,36.0,3.0,17.0,2,Card Revolver
C00136,816.0,88.9,0.151,0.041,31.4,14.4,2.0,48.0,0.0,21.0,0,Prime Transactor
C20335,638.0,44.4,0.418,0.886,0.0,16.5,3.0,21.0,2.0,19.0,2,Card Revolver
C30018,597.0,40.3,0.583,0.815,0.2,16.8,2.0,28.0,4.0,10.0,3,Stressed Book
C20052,659.0,45.6,0.376,0.674,2.6,15.0,4.0,64.0,1.0,19.0,2,Card Revolver
C30002,510.0,46.6,0.475,0.903,3.2,34.4,2.0,28.0,5.0,10.0,3,Stressed Book
C10323,695.0,35.7,0.199,0.218,25.6,0.0,2.0,62.0,0.0,4.0,1,Mass-Market Saver
C20059,646.0,43.5,0.347,0.767,0.4,15.1,2.0,46.0,0.0,27.0,2,Card Revolver
C20169,626.0,46.5,0.517,0.82,5.3,22.2,3.0,64.0,2.0,13.0,2,Card Revolver
C10096,681.0,61.5,0.274,0.363,20.4,0.0,3.0,47.0,0.0,14.0,1,Mass-Market Saver
C20150,670.0,62.7,0.503,0.721,1.8,16.8,3.0,38.0,1.0,28.0,2,Card Revolver
C20005,675.0,52.4,0.542,0.655,8.7,18.3,3.0,32.0,1.0,20.0,2,Card Revolver
C00129,764.0,69.1,0.315,0.069,40.3,16.7,5.0,96.0,0.0,17.0,0,Prime Transactor
C00337,813.0,133.7,0.197,0.144,25.7,22.1,4.0,74.0,0.0,19.0,0,Prime Transactor
C40383,766.0,155.4,0.218,0.161,96.7,238.9,5.0,96.0,1.0,7.0,4,Affluent Relationship
C10208,699.0,36.8,0.331,0.158,36.9,6.9,2.0,45.0,-0.0,10.0,1,Mass-Market Saver
C20348,677.0,44.7,0.443,0.637,2.9,23.8,2.0,29.0,0.0,33.0,2,Card Revolver
C00195,787.0,92.1,0.242,0.105,12.5,16.8,3.0,68.0,1.0,25.0,0,Prime Transactor
C30050,608.0,27.8,0.603,0.837,0.0,15.2,2.0,28.0,1.0,1.0,3,Stressed Book
C30092,576.0,35.9,0.479,0.949,0.0,26.2,2.0,17.0,3.0,10.0,3,Stressed Book
C40364,797.0,186.5,0.286,0.148,66.0,152.3,4.0,80.0,0.0,10.0,4,Affluent Relationship
C20109,652.0,60.0,0.354,0.723,2.9,21.8,3.0,50.0,0.0,24.0,2,Card Revolver
C10184,706.0,60.2,0.317,0.248,20.2,7.2,3.0,13.0,0.0,6.0,1,Mass-Market Saver
C00103,790.0,89.2,0.216,0.154,45.6,13.6,3.0,49.0,0.0,17.0,0,Prime Transactor
C40238,747.0,155.2,0.355,0.172,77.1,283.9,3.0,133.0,1.0,10.0,4,Affluent Relationship
C40256,739.0,124.2,0.274,0.198,69.4,351.9,6.0,83.0,0.0,21.0,4,Affluent Relationship
C10319,707.0,59.9,0.344,0.172,15.9,8.6,1.0,44.0,0.0,3.0,1,Mass-Market Saver
C20084,652.0,40.4,0.495,0.654,8.2,18.0,4.0,20.0,2.0,31.0,2,Card Revolver
C10376,710.0,47.7,0.354,0.154,28.7,7.6,2.0,74.0,1.0,3.0,1,Mass-Market Saver
C30369,613.0,26.7,0.49,0.835,1.7,28.3,3.0,38.0,4.0,12.0,3,Stressed Book
C20049,659.0,43.7,0.403,0.779,4.5,28.5,4.0,27.0,2.0,19.0,2,Card Revolver
C20094,652.0,23.5,0.475,0.889,0.0,6.9,3.0,39.0,1.0,25.0,2,Card Revolver
C00227,790.0,75.5,0.161,0.126,24.8,3.5,4.0,66.0,1.0,18.0,0,Prime Transactor
C40270,769.0,189.7,0.276,0.203,79.9,155.9,4.0,121.0,1.0,21.0,4,Affluent Relationship
C30125,570.0,38.1,0.649,0.8,0.0,15.1,3.0,44.0,4.0,7.0,3,Stressed Book
C30099,571.0,36.5,0.362,0.76,1.3,11.7,3.0,22.0,4.0,7.0,3,Stressed Book
C00126,789.0,102.7,0.178,0.167,23.1,4.6,3.0,90.0,-0.0,20.0,0,Prime Transactor
C10005,680.0,49.2,0.406,0.295,27.1,8.4,2.0,73.0,0.0,6.0,1,Mass-Market Saver
C10375,718.0,43.2,0.223,0.27,26.3,3.1,2.0,67.0,1.0,5.0,1,Mass-Market Saver
C20021,673.0,36.5,0.34,0.782,0.0,20.9,4.0,38.0,1.0,31.0,2,Card Revolver
C10311,720.0,59.8,0.394,0.144,18.8,1.7,3.0,27.0,1.0,12.0,1,Mass-Market Saver
C40278,795.0,178.7,0.332,0.121,90.9,240.8,6.0,53.0,0.0,5.0,4,Affluent Relationship
C20260,664.0,23.0,0.537,0.844,1.5,28.2,3.0,61.0,0.0,36.0,2,Card Revolver
C20363,668.0,41.7,0.348,0.868,11.4,12.1,2.0,23.0,0.0,12.0,2,Card Revolver
C00303,818.0,73.6,0.225,0.109,33.6,13.3,4.0,62.0,0.0,14.0,0,Prime Transactor
C00267,764.0,80.2,0.253,0.102,36.1,37.2,4.0,89.0,-0.0,14.0,0,Prime Transactor
C30357,601.0,30.5,0.696,0.95,1.5,23.1,1.0,26.0,4.0,7.0,3,Stressed Book
C10145,679.0,44.2,0.239,0.245,6.5,8.9,3.0,51.0,-0.0,8.0,1,Mass-Market Saver
C00212,789.0,66.8,0.266,0.129,23.8,21.3,4.0,4.0,0.0,9.0,0,Prime Transactor
C20096,667.0,27.4,0.399,0.78,4.5,25.4,4.0,1.0,3.0,18.0,2,Card Revolver
C30292,594.0,32.6,0.507,0.881,0.1,4.2,3.0,24.0,6.0,10.0,3,Stressed Book
C30022,591.0,38.2,0.444,0.765,0.6,37.5,2.0,41.0,5.0,6.0,3,Stressed Book
C20116,631.0,27.2,0.34,0.916,3.6,15.6,3.0,36.0,2.0,28.0,2,Card Revolver
C30351,529.0,28.5,0.407,0.848,4.6,50.9,2.0,39.0,6.0,6.0,3,Stressed Book
C10275,709.0,48.6,0.223,0.355,18.1,8.9,3.0,78.0,0.0,16.0,1,Mass-Market Saver
C30089,582.0,28.8,0.555,0.957,2.6,21.6,1.0,1.0,1.0,3.0,3,Stressed Book
C20014,703.0,39.5,0.396,0.875,5.3,25.3,2.0,20.0,5.0,22.0,2,Card Revolver
C30065,529.0,34.2,0.645,0.779,1.2,25.6,3.0,36.0,4.0,8.0,3,Stressed Book
C00342,765.0,78.6,0.214,0.094,47.6,0.0,3.0,89.0,-0.0,14.0,0,Prime Transactor
C10149,639.0,42.3,0.405,0.077,17.7,7.2,3.0,87.0,0.0,8.0,1,Mass-Market Saver
C30210,589.0,32.4,0.415,0.92,1.8,19.0,2.0,33.0,4.0,6.0,3,Stressed Book
C30014,584.0,55.4,0.569,0.861,3.2,17.2,2.0,42.0,5.0,8.0,3,Stressed Book
C20166,668.0,32.5,0.476,0.801,6.6,24.9,4.0,48.0,2.0,21.0,2,Card Revolver
C30030,568.0,37.9,0.387,0.966,2.0,28.7,2.0,29.0,3.0,8.0,3,Stressed Book
C00295,775.0,81.6,0.264,0.116,28.2,0.0,3.0,37.0,0.0,20.0,0,Prime Transactor
C10295,698.0,51.4,0.302,0.303,10.0,2.6,2.0,70.0,1.0,6.0,1,Mass-Market Saver
C30252,595.0,34.3,0.538,0.897,1.5,24.1,3.0,14.0,2.0,3.0,3,Stressed Book
C00073,763.0,86.0,0.225,-0.0,31.4,0.0,3.0,69.0,0.0,18.0,0,Prime Transactor
C10205,724.0,61.7,0.292,0.311,25.1,0.0,2.0,47.0,1.0,5.0,1,Mass-Market Saver
C00104,800.0,94.2,0.324,0.001,25.0,19.1,3.0,53.0,0.0,10.0,0,Prime Transactor
C10245,697.0,36.4,0.359,0.237,18.0,0.0,2.0,73.0,0.0,6.0,1,Mass-Market Saver
C30204,538.0,44.6,0.397,0.912,1.2,19.1,2.0,27.0,6.0,8.0,3,Stressed Book
C40352,741.0,182.1,0.314,0.16,94.0,144.7,5.0,148.0,-0.0,16.0,4,Affluent Relationship
C20240,619.0,33.7,0.452,0.865,0.0,15.4,1.0,27.0,5.0,23.0,2,Card Revolver
C10039,674.0,46.5,0.194,0.225,16.2,11.2,3.0,37.0,0.0,3.0,1,Mass-Market Saver
C20219,708.0,57.3,0.312,0.788,0.5,21.2,4.0,46.0,2.0,21.0,2,Card Revolver
C00091,784.0,120.4,0.231,0.08,30.8,17.9,3.0,84.0,-0.0,5.0,0,Prime Transactor
C20312,604.0,32.4,0.33,0.951,2.2,23.4,1.0,38.0,2.0,22.0,2,Card Revolver
C40146,786.0,121.8,0.151,0.176,64.4,174.3,5.0,53.0,1.0,20.0,4,Affluent Relationship
C20108,643.0,33.5,0.476,0.77,7.9,15.9,3.0,37.0,2.0,20.0,2,Card Revolver
C30274,515.0,33.6,0.469,0.783,1.7,22.0,2.0,39.0,5.0,8.0,3,Stressed Book
C00102,790.0,69.2,0.115,0.056,7.6,4.3,4.0,47.0,0.0,10.0,0,Prime Transactor
C00238,794.0,87.9,0.271,0.134,25.1,11.1,3.0,92.0,0.0,20.0,0,Prime Transactor
C40208,804.0,186.6,0.337,0.227,126.7,170.4,5.0,100.0,0.0,4.0,4,Affluent Relationship
C20142,662.0,37.7,0.477,0.735,9.0,18.2,3.0,25.0,1.0,24.0,2,Card Revolver
C30070,566.0,36.4,0.583,0.772,2.4,23.6,1.0,40.0,3.0,1.0,3,Stressed Book
C20138,636.0,49.2,0.492,0.87,0.0,19.8,1.0,67.0,2.0,19.0,2,Card Revolver
C40084,752.0,139.4,0.358,0.189,110.7,333.6,5.0,76.0,0.0,11.0,4,Affluent Relationship
C20381,644.0,27.7,0.424,0.854,2.5,16.4,2.0,58.0,1.0,20.0,2,Card Revolver
C30303,594.0,30.9,0.604,0.768,2.4,22.3,1.0,20.0,6.0,4.0,3,Stressed Book
C00005,799.0,73.4,0.224,0.155,26.1,17.5,3.0,88.0,1.0,14.0,0,Prime Transactor
C40206,753.0,122.9,0.374,0.175,77.5,303.4,5.0,58.0,0.0,25.0,4,Affluent Relationship
C20165,646.0,63.6,0.498,0.774,4.9,20.1,2.0,34.0,1.0,19.0,2,Card Revolver
C00018,777.0,85.9,0.258,0.102,26.5,12.2,4.0,88.0,0.0,15.0,0,Prime Transactor
C30230,572.0,26.1,0.527,0.811,1.1,13.8,3.0,24.0,2.0,9.0,3,Stressed Book
C00121,782.0,80.0,0.244,0.105,34.1,26.0,3.0,36.0,-0.0,9.0,0,Prime Transactor
C10261,705.0,52.8,0.188,0.281,35.7,6.7,1.0,80.0,0.0,0.0,1,Mass-Market Saver
C40074,710.0,102.8,0.365,0.191,4.6,214.0,5.0,132.0,0.0,11.0,4,Affluent Relationship
C00274,774.0,119.3,0.248,0.123,21.9,0.0,2.0,60.0,0.0,20.0,0,Prime Transactor
C10033,704.0,45.7,0.299,0.33,24.5,0.0,2.0,21.0,-0.0,10.0,1,Mass-Market Saver
C20011,692.0,44.8,0.451,0.722,11.8,20.3,3.0,58.0,1.0,22.0,2,Card Revolver
C30100,570.0,38.7,0.458,0.887,2.9,25.7,2.0,23.0,4.0,9.0,3,Stressed Book
C30135,612.0,46.8,0.476,0.939,2.8,28.3,1.0,15.0,5.0,15.0,3,Stressed Book
C40257,721.0,173.1,0.494,0.249,60.0,248.4,5.0,178.0,-0.0,13.0,4,Affluent Relationship
C40280,744.0,158.0,0.26,0.273,96.5,315.4,5.0,122.0,0.0,13.0,4,Affluent Relationship
C30370,553.0,20.3,0.582,0.875,1.7,32.6,2.0,27.0,5.0,9.0,3,Stressed Book
C00181,772.0,115.2,0.174,0.098,47.0,14.5,3.0,126.0,0.0,13.0,0,Prime Transactor
C00184,764.0,101.5,0.162,0.124,38.6,20.3,4.0,65.0,-0.0,24.0,0,Prime Transactor
C10006,707.0,57.1,0.303,0.274,5.8,10.8,4.0,81.0,0.0,5.0,1,Mass-Market Saver
C20065,624.0,37.8,0.291,0.741,2.6,21.9,4.0,33.0,1.0,37.0,2,Card Revolver
C40030,787.0,188.6,0.245,0.163,76.1,250.2,5.0,86.0,1.0,21.0,4,Affluent Relationship
C10120,716.0,55.3,0.29,0.154,20.2,5.7,3.0,87.0,1.0,5.0,1,Mass-Market Saver
C20203,639.0,46.2,0.309,0.807,3.1,25.2,3.0,54.0,4.0,20.0,2,Card Revolver
C00380,793.0,120.1,0.201,0.0,43.3,12.7,3.0,73.0,0.0,21.0,0,Prime Transactor
C30234,549.0,41.7,0.51,0.946,0.7,24.1,2.0,35.0,4.0,10.0,3,Stressed Book
C40058,778.0,121.6,0.307,0.057,84.2,206.6,6.0,83.0,-0.0,13.0,4,Affluent Relationship
C30193,596.0,25.1,0.565,0.807,2.1,26.9,2.0,30.0,3.0,3.0,3,Stressed Book
C30224,552.0,26.7,0.387,0.795,1.6,27.7,1.0,28.0,3.0,2.0,3,Stressed Book
C40012,748.0,122.4,0.254,0.105,103.6,166.3,7.0,97.0,0.0,20.0,4,Affluent Relationship
C10027,701.0,48.3,0.368,0.288,10.6,5.9,2.0,68.0,0.0,5.0,1,Mass-Market Saver
C00078,799.0,89.7,0.18,0.152,18.8,0.0,3.0,36.0,-0.0,20.0,0,Prime Transactor
C30397,580.0,23.3,0.57,0.855,2.8,15.8,3.0,14.0,5.0,8.0,3,Stressed Book
C20209,626.0,39.4,0.48,0.851,0.0,29.4,3.0,19.0,2.0,17.0,2,Card Revolver
C40360,772.0,183.8,0.252,0.137,111.2,237.2,6.0,124.0,0.0,15.0,4,Affluent Relationship
C40061,769.0,178.2,0.345,0.083,89.9,269.6,6.0,80.0,1.0,24.0,4,Affluent Relationship
C10207,741.0,23.9,0.273,0.251,31.7,1.9,3.0,73.0,0.0,1.0,1,Mass-Market Saver
C40174,721.0,133.3,0.359,0.237,52.1,170.0,6.0,138.0,0.0,2.0,4,Affluent Relationship
C40380,726.0,186.7,0.251,0.144,69.6,191.6,7.0,139.0,0.0,14.0,4,Affluent Relationship
C40213,742.0,201.2,0.131,0.208,85.8,238.9,5.0,148.0,0.0,16.0,4,Affluent Relationship
C20257,659.0,44.7,0.579,0.726,7.8,20.5,3.0,5.0,2.0,16.0,2,Card Revolver
C30240,623.0,37.7,0.538,0.788,0.3,27.4,2.0,20.0,3.0,12.0,3,Stressed Book
C30314,567.0,17.9,0.582,0.88,2.0,33.4,3.0,36.0,4.0,0.0,3,Stressed Book
C30385,554.0,30.5,0.624,0.859,0.7,53.9,1.0,25.0,5.0,2.0,3,Stressed Book
C20291,639.0,65.2,0.399,0.764,7.4,18.2,3.0,51.0,0.0,28.0,2,Card Revolver
C30360,545.0,34.1,0.407,0.877,0.8,26.3,1.0,32.0,4.0,4.0,3,Stressed Book
C20301,606.0,43.4,0.46,0.641,1.4,22.5,2.0,26.0,3.0,15.0,2,Card Revolver
C20329,706.0,40.6,0.455,0.746,3.6,20.3,3.0,72.0,1.0,21.0,2,Card Revolver
C30035,594.0,33.6,0.499,0.815,0.0,37.7,1.0,4.0,3.0,0.0,3,Stressed Book
C40156,781.0,171.7,0.372,0.156,89.2,280.9,6.0,111.0,1.0,11.0,4,Affluent Relationship
C20158,650.0,32.7,0.5,0.84,3.6,28.9,3.0,9.0,2.0,22.0,2,Card Revolver
C40062,746.0,150.5,0.287,0.076,74.8,352.1,4.0,90.0,1.0,17.0,4,Affluent Relationship
C10159,723.0,55.0,0.244,0.055,39.1,9.8,3.0,61.0,0.0,4.0,1,Mass-Market Saver
C20046,679.0,50.1,0.474,0.798,0.0,13.2,1.0,30.0,0.0,23.0,2,Card Revolver
C10290,689.0,35.8,0.318,0.16,18.8,4.9,2.0,81.0,0.0,9.0,1,Mass-Market Saver
C30319,507.0,43.2,0.543,0.867,0.4,11.3,1.0,64.0,7.0,4.0,3,Stressed Book
C40327,781.0,105.7,0.209,0.236,88.5,322.7,4.0,73.0,0.0,8.0,4,Affluent Relationship
C40255,764.0,148.1,0.503,0.194,53.6,245.4,7.0,109.0,0.0,11.0,4,Affluent Relationship
C10036,711.0,46.9,0.301,0.127,24.8,6.6,2.0,96.0,-0.0,4.0,1,Mass-Market Saver
C10090,709.0,57.2,0.323,0.21,22.2,13.0,2.0,60.0,1.0,9.0,1,Mass-Market Saver
C40385,752.0,248.1,0.375,0.262,84.8,346.6,6.0,97.0,1.0,8.0,4,Affluent Relationship
C40228,765.0,161.4,0.325,0.233,35.5,169.6,5.0,132.0,1.0,10.0,4,Affluent Relationship
C40029,785.0,188.1,0.306,0.158,110.0,224.2,7.0,134.0,0.0,18.0,4,Affluent Relationship
C30187,593.0,40.8,0.602,0.745,2.6,29.1,3.0,17.0,6.0,7.0,3,Stressed Book
C00069,781.0,107.6,0.124,0.058,24.2,32.3,4.0,69.0,0.0,30.0,0,Prime Transactor
C30372,621.0,27.1,0.506,0.848,2.4,31.1,2.0,44.0,3.0,9.0,3,Stressed Book
C20008,639.0,34.5,0.416,0.683,5.3,16.9,2.0,27.0,1.0,21.0,2,Card Revolver
C20384,630.0,48.2,0.431,0.861,3.2,27.0,2.0,38.0,0.0,15.0,2,Card Revolver
C00011,798.0,104.4,0.158,0.115,28.4,3.6,3.0,51.0,1.0,19.0,0,Prime Transactor
C00144,782.0,77.8,0.226,0.147,13.8,5.5,2.0,90.0,1.0,23.0,0,Prime Transactor
C20117,662.0,51.3,0.315,0.785,2.9,18.6,3.0,26.0,1.0,29.0,2,Card Revolver
C30341,580.0,25.8,0.481,0.828,0.0,18.8,3.0,7.0,4.0,0.0,3,Stressed Book
C30251,583.0,41.1,0.427,0.795,0.0,28.9,2.0,39.0,5.0,1.0,3,Stressed Book
C10239,771.0,35.0,0.204,0.242,25.4,3.1,2.0,21.0,0.0,11.0,1,Mass-Market Saver
C00176,773.0,109.4,0.328,0.149,15.8,15.0,4.0,60.0,-0.0,24.0,0,Prime Transactor
C20194,667.0,45.3,0.327,0.712,2.2,21.9,2.0,61.0,2.0,4.0,2,Card Revolver
C10040,705.0,52.9,0.295,0.061,18.9,7.8,3.0,76.0,-0.0,10.0,1,Mass-Market Saver
C10121,689.0,46.1,0.377,0.247,21.6,2.9,3.0,60.0,0.0,8.0,1,Mass-Market Saver
C40368,734.0,137.7,0.208,0.213,106.4,301.5,5.0,74.0,0.0,12.0,4,Affluent Relationship
C40331,717.0,168.6,0.338,0.131,38.2,158.3,5.0,19.0,1.0,19.0,4,Affluent Relationship
C40112,764.0,185.4,0.275,0.214,36.7,260.6,6.0,95.0,-0.0,13.0,4,Affluent Relationship
C20204,635.0,47.6,0.405,0.797,2.2,22.2,3.0,1.0,1.0,25.0,2,Card Revolver
C30055,585.0,29.0,0.521,0.823,2.9,28.6,4.0,23.0,7.0,4.0,3,Stressed Book
C30034,601.0,19.0,0.424,0.83,1.5,22.3,1.0,56.0,5.0,7.0,3,Stressed Book
C40064,755.0,150.3,0.354,0.172,102.3,184.3,6.0,132.0,1.0,12.0,4,Affluent Relationship
C00143,779.0,109.4,0.237,0.137,34.1,7.4,3.0,31.0,0.0,9.0,0,Prime Transactor
C10353,689.0,63.3,0.346,0.116,27.9,6.8,2.0,63.0,1.0,6.0,1,Mass-Market Saver
C10119,703.0,57.9,0.253,0.132,24.8,0.0,3.0,77.0,1.0,11.0,1,Mass-Market Saver
C40391,747.0,195.0,0.353,0.264,9.8,228.1,7.0,70.0,-0.0,16.0,4,Affluent Relationship
C30122,569.0,27.6,0.512,0.772,1.5,10.4,2.0,18.0,5.0,8.0,3,Stressed Book
C20022,655.0,52.6,0.58,0.852,6.8,21.5,3.0,41.0,1.0,31.0,2,Card Revolver
C10028,694.0,30.0,0.276,0.17,25.5,1.8,2.0,34.0,-0.0,11.0,1,Mass-Market Saver
C10212,724.0,40.1,0.31,0.196,38.1,5.9,2.0,33.0,-0.0,9.0,1,Mass-Market Saver
C30305,543.0,44.9,0.49,0.804,0.8,25.8,2.0,28.0,4.0,11.0,3,Stressed Book
C20232,658.0,38.6,0.451,0.65,6.6,19.6,2.0,62.0,2.0,32.0,2,Card Revolver
C00156,787.0,123.5,0.24,0.066,27.3,22.1,4.0,72.0,0.0,17.0,0,Prime Transactor
C10139,711.0,56.7,0.417,0.216,20.1,1.6,3.0,62.0,0.0,11.0,1,Mass-Market Saver
C30330,564.0,38.7,0.527,0.988,1.6,25.7,2.0,4.0,5.0,2.0,3,Stressed Book
C30260,528.0,52.0,0.536,0.849,0.6,14.8,1.0,59.0,4.0,6.0,3,Stressed Book
C30090,580.0,26.7,0.474,0.739,0.0,9.2,3.0,1.0,5.0,3.0,3,Stressed Book
C10061,700.0,54.7,0.306,0.196,22.0,3.8,3.0,72.0,0.0,15.0,1,Mass-Market Saver
C10176,699.0,35.7,0.317,0.218,22.8,7.4,3.0,42.0,0.0,2.0,1,Mass-Market Saver
C30162,584.0,28.9,0.711,0.853,1.4,25.0,2.0,38.0,3.0,6.0,3,Stressed Book
C00255,798.0,92.9,0.171,0.176,35.2,7.3,4.0,65.0,0.0,19.0,0,Prime Transactor
C20179,658.0,41.8,0.525,0.615,5.2,19.5,2.0,65.0,0.0,23.0,2,Card Revolver
C20385,659.0,34.4,0.372,0.757,4.7,23.2,3.0,52.0,2.0,17.0,2,Card Revolver
C20206,681.0,37.3,0.368,0.99,6.8,10.4,2.0,32.0,1.0,6.0,2,Card Revolver
C30321,587.0,42.0,0.362,0.99,1.4,12.3,2.0,19.0,4.0,7.0,3,Stressed Book
C40089,737.0,145.9,0.299,0.191,62.3,182.2,6.0,96.0,1.0,12.0,4,Affluent Relationship
C10160,698.0,45.8,0.236,0.103,19.5,8.3,2.0,54.0,0.0,7.0,1,Mass-Market Saver
C00208,764.0,113.8,0.324,0.064,25.0,20.4,3.0,120.0,-0.0,21.0,0,Prime Transactor
C20110,650.0,38.6,0.421,0.582,4.7,18.8,2.0,34.0,3.0,19.0,2,Card Revolver
C30111,582.0,51.9,0.574,0.846,1.3,23.7,2.0,24.0,6.0,2.0,3,Stressed Book
C00001,794.0,101.4,0.226,0.064,27.7,17.6,2.0,61.0,0.0,10.0,0,Prime Transactor
C30165,580.0,29.8,0.519,0.99,2.6,16.0,2.0,21.0,4.0,-0.0,3,Stressed Book
C00269,803.0,113.8,0.2,0.16,13.6,30.3,4.0,67.0,-0.0,20.0,0,Prime Transactor
C00265,789.0,98.0,0.179,0.212,34.6,16.0,4.0,97.0,0.0,22.0,0,Prime Transactor
C20114,663.0,48.7,0.604,0.867,5.2,27.6,2.0,53.0,1.0,17.0,2,Card Revolver
C00230,800.0,81.8,0.288,0.107,20.0,9.0,3.0,77.0,0.0,18.0,0,Prime Transactor
C40363,736.0,200.1,0.312,0.205,112.2,295.0,4.0,63.0,0.0,18.0,4,Affluent Relationship
C20319,724.0,29.7,0.405,0.775,0.6,9.1,2.0,30.0,1.0,29.0,2,Card Revolver
C40358,788.0,162.0,0.304,0.162,109.2,262.5,5.0,121.0,1.0,22.0,4,Affluent Relationship
C20064,674.0,40.8,0.419,0.9,4.1,8.6,1.0,35.0,0.0,24.0,2,Card Revolver
C20266,645.0,31.8,0.512,0.764,4.8,25.1,2.0,21.0,4.0,21.0,2,Card Revolver
C20073,623.0,38.5,0.394,0.861,0.1,40.5,3.0,56.0,2.0,2.0,2,Card Revolver
C40185,804.0,184.2,0.359,0.355,62.4,261.0,3.0,111.0,0.0,10.0,4,Affluent Relationship
C00398,797.0,104.0,0.169,0.1,51.4,2.3,3.0,98.0,0.0,13.0,0,Prime Transactor
C40216,760.0,145.1,0.235,0.261,135.8,214.5,7.0,107.0,-0.0,10.0,4,Affluent Relationship
C40052,776.0,124.7,0.374,0.086,126.1,265.2,4.0,32.0,0.0,7.0,4,Affluent Relationship
C00045,782.0,105.9,0.217,0.055,27.0,12.4,4.0,50.0,0.0,8.0,0,Prime Transactor
C00161,776.0,114.9,0.196,0.102,30.3,20.6,1.0,52.0,-0.0,11.0,0,Prime Transactor
C20191,658.0,31.1,0.308,0.699,4.6,28.4,4.0,42.0,2.0,24.0,2,Card Revolver
C10327,702.0,51.1,0.302,0.178,30.7,8.1,3.0,44.0,1.0,3.0,1,Mass-Market Saver
C10229,702.0,59.9,0.108,0.261,25.6,0.0,1.0,70.0,-0.0,5.0,1,Mass-Market Saver
