step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
12,CASH_OUT,108070.53,C1813432715,0,0,C16485504,977651.4,10096715.35,0
187,CASH_OUT,40680.36,C997130018,0,0,C151835831,1152408.67,1193089.03,0
40,CASH_OUT,202745.64,C1996232432,0,0,C814413512,395298.37,598044.01,0
206,CASH_OUT,26572.89,C1792841435,33214,6641.11,C2055616959,3051878.17,3078451.06,0
20,PAYMENT,26784.19,C425057454,55922,29137.81,M1200937071,0,0,0
159,CASH_IN,269217.61,C794418346,33168,302385.61,C1081530873,507549.91,238332.29,0
588,CASH_OUT,329379.43,C1442668875,59741,0,C1936428795,458170.39,787549.82,0
178,PAYMENT,2049.29,C1003575348,422226.37,420177.07,M483126866,0,0,0
158,CASH_OUT,81424.11,C1718450255,21200,0,C1345273134,188490.58,269914.68,0
183,CASH_OUT,60145.89,C708127344,0,0,C1619209424,262853.43,322999.33,0
371,CASH_OUT,85971.88,C236435884,5675,0,C1008903130,319361.85,405333.73,0
210,PAYMENT,5269.52,C728390064,0,0,M1309670677,0,0,0
707,CASH_IN,4819.66,C1932285540,1424569.68,1429389.34,C816488539,5820463.39,5815643.73,0
18,PAYMENT,1963.25,C1785179013,0,0,M2097579280,0,0,0
372,PAYMENT,19172.76,C987799947,0,0,M331857784,0,0,0
324,CASH_IN,77469.9,C1168204808,7791200.07,7868669.97,C487217950,1764225.92,1686756.01,0
254,CASH_OUT,133632.76,C1434918073,0,0,C1088896353,5693475.22,5827107.98,0
302,PAYMENT,5258.74,C888825041,110912,105653.26,M984639279,0,0,0
546,CASH_IN,493942.22,C1174864945,95653,589595.22,C1175206867,0,0,0
178,CASH_OUT,179203.92,C1390691092,0,0,C208946631,606746.97,785950.88,0
15,CASH_OUT,646.18,C1458810561,0,0,C389348347,282440.25,78455.32,0
183,CASH_IN,22580.24,C1857984118,5480,28060.24,C1829023304,0,0,0
202,TRANSFER,1009529.69,C1534334369,110778,0,C604727292,1327969.67,2337499.36,0
275,CASH_IN,114702.54,C2111434423,7069,121771.54,C1024533549,46322.23,0,0
42,CASH_OUT,88194.16,C1613645835,39793,0,C1792855239,3115088.9,3203283.07,0
35,CASH_OUT,379988.62,C512780976,0,0,C2009966403,3083983.63,3463972.25,0
259,CASH_IN,39986.87,C540309904,0,39986.87,C879970394,587262.1,547275.23,0
135,CASH_IN,233497.84,C1420461011,13408558.56,13642056.41,C187627452,1264658.87,1031161.02,0
399,CASH_OUT,82168.89,C629317837,0,0,C497265334,90570.33,172739.22,0
188,CASH_OUT,354338.43,C908213526,0,0,C1755690993,3680861.55,4035199.98,0
354,TRANSFER,1011620.76,C151372514,12922.88,0,C1988401946,2059592.68,3071213.44,0
252,CASH_OUT,104491.78,C1772824327,0,0,C88722956,667426.2,601555.16,0
280,CASH_OUT,108047.42,C537366025,0,0,C157744280,130243.48,238290.9,0
187,PAYMENT,15568.93,C1133510778,20104,4535.07,M1455455939,0,0,0
574,CASH_OUT,321784.96,C61101042,0,0,C258175526,1103941.19,1425726.15,0
132,CASH_OUT,113003.33,C1471382747,0,0,C833744320,186299.39,299302.72,0
353,CASH_OUT,110849.89,C157589561,71950,0,C1072208899,712180.94,823030.84,0
209,PAYMENT,13478.42,C72609361,9066,0,M944146032,0,0,0
38,PAYMENT,6024.7,C1144825626,1192782.27,1186757.57,M1916121233,0,0,0
181,CASH_IN,103123.67,C1865740177,0,103123.67,C981094695,257036.21,153912.53,0
156,TRANSFER,99876.57,C576715855,0,0,C266294217,251105.62,361870.67,0
227,CASH_OUT,253896.18,C455702524,0,0,C65117315,358355,612251.18,0
180,CASH_OUT,885.51,C2001547044,0,0,C113477335,436443.7,437329.21,0
203,CASH_OUT,254364.44,C1186403933,0,0,C1845765982,4807423.99,5061788.43,0
212,CASH_OUT,153096.46,C230088493,46974,0,C179568820,1060206.55,1213303.01,0
211,CASH_OUT,228235.82,C1091440710,0,0,C1791589766,2846765.62,3075001.44,0
211,CASH_IN,268969.43,C1326000340,427203.76,696173.19,C1697221521,498994.68,230025.26,0
43,DEBIT,2846.67,C1079893995,10601,7754.33,C715317230,59773.92,62620.59,0
5,DEBIT,2746.99,C1472659178,453426,450679.01,C1826334428,45730.94,48477.94,0
208,CASH_OUT,73775.33,C2129890837,0,0,C768108628,1984876.38,2058651.71,0
19,CASH_OUT,228378.38,C1224751044,267,0,C1535802784,0,228378.38,0
161,CASH_OUT,16834.11,C376995493,0,0,C1138695188,833288.74,850122.85,0
377,CASH_IN,92229.64,C1804797726,1514,93743.64,C1166269796,41070.56,0,0
164,PAYMENT,1203.4,C1692620540,24627,23423.6,M739058134,0,0,0
259,DEBIT,4861.21,C95860375,102878,98016.79,C1841177067,886257.66,909072.05,0
162,CASH_IN,179686.03,C1148422336,1507785.92,1687471.95,C853117437,579843.1,400157.07,0
348,TRANSFER,55880.98,C87888913,0,0,C368082214,363534.1,419415.08,0
393,PAYMENT,73412.37,C414328860,0,0,M133603216,0,0,0
37,CASH_OUT,243462.66,C1667067333,30284,0,C1871458192,52157,125116.93,0
203,PAYMENT,30529.33,C195219733,0,0,M1529109644,0,0,0
301,TRANSFER,1493251.86,C1980920147,19820,0,C2011414825,6317150.06,7810401.92,0
402,CASH_IN,189989.89,C277440005,61062,251051.89,C1240587156,4587924.14,4397934.25,0
43,CASH_OUT,21111.65,C960077775,0,0,C1818783848,49791,384490.55,0
257,CASH_IN,202849.58,C1845567572,1879682.39,2082531.98,C1244361287,9791048.94,9588199.36,0
308,PAYMENT,8157.51,C514548975,0,0,M1845772966,0,0,0
326,PAYMENT,25947.21,C165231627,12616,0,M1010060087,0,0,0
33,TRANSFER,44499.21,C894691380,0,0,C1879436990,4164145.17,4208644.38,0
234,CASH_OUT,123185.29,C1148157050,20819,0,C1018358171,0,123185.29,0
377,CASH_OUT,179256.89,C532938155,178993.6,0,C19667301,1042381.36,1221638.26,0
303,PAYMENT,12241.69,C193558711,0,0,M376239089,0,0,0
165,PAYMENT,2427.2,C1949359259,50955,48527.8,M300504195,0,0,0
14,PAYMENT,5711.26,C1340917634,0,0,M1530721905,0,0,0
17,PAYMENT,3422.48,C272613096,328873.6,325451.12,M374592922,0,0,0
203,CASH_IN,106546.7,C50770383,2218519.53,2325066.23,C1519284547,2617857.38,2511310.68,0
297,CASH_IN,202659.84,C452512439,3336,205995.84,C1842002222,1116185.34,913525.5,0
159,CASH_IN,211110.06,C168070007,11623,222733.06,C510579505,421526.1,210416.03,0
345,CASH_IN,244956.9,C398592205,15875,260831.9,C977962314,0,0,0
204,CASH_IN,134324.24,C70239001,793247.48,927571.72,C1436076289,8299781.38,8165457.14,0
19,CASH_OUT,42032.29,C963176062,121954.16,79921.87,C1180404509,1701369.21,1743401.5,0
251,PAYMENT,29161.31,C1731028488,20896,0,M499505003,0,0,0
180,CASH_IN,113810.15,C1790581365,4606915.61,4720725.75,C93679182,188770.48,74960.34,0
162,PAYMENT,10679.7,C140287017,65821,55141.3,M1742723327,0,0,0
401,CASH_IN,253633.23,C136595995,33022,286655.23,C1404982460,37070.05,0,0
298,CASH_IN,191977.88,C2055129029,8104477.76,8296455.64,C860274491,309541.02,117563.14,0
397,CASH_OUT,295724.13,C2051889459,247612,0,C764284161,0,295724.13,0
164,PAYMENT,7809.8,C725476837,298010.17,290200.37,M624345602,0,0,0
307,PAYMENT,11949.93,C288135041,487094.25,475144.32,M1827241538,0,0,0
311,CASH_OUT,223242.89,C1535963797,0,0,C659436458,228149.89,451392.79,0
186,CASH_OUT,17904.98,C866159298,0,0,C938931528,31798.39,49703.37,0
45,PAYMENT,4232.54,C1451445962,27957,23724.46,M1612000397,0,0,0
157,PAYMENT,9594.9,C1265007564,10887,1292.1,M40590866,0,0,0
378,PAYMENT,6405.23,C747465038,7980,1574.77,M492555910,0,0,0
322,CASH_OUT,144041.35,C1810513600,1690,0,C1628599583,491012.63,635053.98,0
595,PAYMENT,3148.33,C200968243,24403,21254.67,M335138035,0,0,0
595,TRANSFER,518378.98,C1360045868,707,0,C1705400455,4512820.52,5031199.5,0
212,CASH_OUT,10269.9,C286860004,89836.5,79566.6,C874074480,78552.37,88822.27,0
397,CASH_OUT,270222.43,C1803954544,0,0,C257425577,310434.85,580657.28,0
284,CASH_IN,55120.25,C685148563,22260,77380.25,C1823282187,2024247.19,1969126.94,0
130,CASH_IN,578136.53,C1885254157,50630,628766.53,C408209383,391922.46,0,0
261,PAYMENT,9179.62,C1594609854,1038.26,0,M607973522,0,0,0
17,CASH_OUT,50553.24,C157509777,5837,0,C1189598881,187880.59,238433.83,0
332,CASH_IN,157434.77,C699876517,27789866.41,27947301.18,C892562940,573947.89,416513.12,0
212,CASH_IN,70627.27,C1470446457,27279,97906.27,C1901074581,0,0,0
395,PAYMENT,5101.27,C1683865748,41587.78,36486.5,M1543973755,0,0,0
401,CASH_OUT,253290.14,C683015350,0,0,C550609798,1547238.5,1800528.64,0
206,TRANSFER,272626.88,C1592955402,4257,0,C1301834723,283227.12,555854,0
136,TRANSFER,137401.85,C302094881,0,0,C1542522490,1219818.96,1502679.16,0
162,CASH_IN,168088.16,C529488766,14182,182270.16,C1064515000,85182.21,0,0
321,PAYMENT,38950.01,C970158654,177658.77,138708.75,M1681576208,0,0,0
351,TRANSFER,448506.75,C144058543,0,0,C1395700554,1231107.14,1679613.89,0
324,CASH_OUT,55275.31,C1431674647,0,0,C929891805,125621.77,180897.08,0
142,CASH_IN,123960.37,C521288631,0,123960.37,C1383933224,6513007.71,6389047.34,0
142,PAYMENT,10570.59,C346908648,30938,20367.41,M1943892842,0,0,0
277,PAYMENT,2377.72,C1325028814,0,0,M778363797,0,0,0
137,CASH_IN,185181.17,C271272327,8280.64,193461.81,C983962420,213700.03,28518.86,0
276,CASH_OUT,132715.21,C587014798,49753,0,C174831526,280652.95,413368.16,0
323,CASH_OUT,318570.49,C1916537080,507746,189175.51,C544296029,0,318570.49,0
307,CASH_IN,114028.91,C601499959,5670245.87,5784274.78,C243276584,4900696.44,4786667.53,0
17,CASH_IN,299371.71,C493407262,25664841.92,25964213.63,C1725097945,1016448.87,717077.16,0
137,CASH_IN,62259.18,C1766406884,5921177.91,5983437.09,C460737193,3766623.15,3704363.96,0
138,CASH_IN,234089.67,C1973396721,161157,395246.67,C933016417,194754.76,0,0
355,CASH_IN,109914.17,C408659027,1555812.22,1665726.39,C1620289199,552053.16,442138.99,0
306,PAYMENT,30898.22,C928864390,0,0,M719309878,0,0,0
140,PAYMENT,13861.22,C911101597,0,0,M1523404231,0,0,0
129,CASH_OUT,249247.61,C75312675,11015,0,C442796074,137004.68,386252.29,0
283,PAYMENT,4246,C495519958,73995.14,69749.14,M522002106,0,0,0
202,PAYMENT,9691.1,C377782683,0,0,M1730285629,0,0,0
36,PAYMENT,24286.75,C1215101766,11677,0,M282676482,0,0,0
401,CASH_OUT,3153.82,C1104823931,0,0,C1438132549,233225.06,236378.88,0
180,CASH_IN,143565.82,C618119405,3174154.49,3317720.31,C258739874,4237216.65,4093650.83,0
285,PAYMENT,4477.66,C410626889,20464,15986.34,M1824975268,0,0,0
9,CASH_OUT,36430.38,C1647438919,0,0,C1819706577,98148.74,134579.13,0
17,CASH_OUT,223983.75,C938561009,203561,0,C836018755,491370.44,715354.19,0
285,PAYMENT,29934.88,C76920786,0,0,M36894954,0,0,0
157,CASH_OUT,174752.14,C2022706886,60307,0,C1628531926,0,174752.14,0
23,CASH_IN,128788.78,C1160085670,3423178.27,3551967.05,C2103838073,7933693.08,7804904.3,0
205,CASH_OUT,127951.99,C780618257,171,0,C460941422,127982.23,255934.22,0
180,PAYMENT,2633.89,C311941522,200898.89,198264.99,M195120022,0,0,0
276,CASH_OUT,77031.49,C551632663,5179,0,C88850480,415019.72,492051.21,0
308,TRANSFER,67177.64,C150576412,372146.14,304968.5,C2116447489,83473.73,150651.37,0
236,CASH_OUT,238514.55,C546834001,0,0,C1432751150,681153.16,919667.71,0
165,PAYMENT,2884.08,C889857464,0,0,M1673837155,0,0,0
213,PAYMENT,15663.07,C451925902,51365,35701.93,M120689458,0,0,0
307,PAYMENT,11108.66,C425083933,5918,0,M1424180210,0,0,0
298,PAYMENT,17529.89,C762453301,45340,27810.11,M1601997077,0,0,0
283,PAYMENT,37695.04,C1550825730,0,0,M27777446,0,0,0
373,CASH_IN,199795.28,C2009392927,1255296.23,1455091.51,C1402945462,474864.99,275069.71,0
380,PAYMENT,4206.38,C1991213599,69590.4,65384.02,M1004558152,0,0,0
256,PAYMENT,8084.3,C2118512102,3260,0,M238946289,0,0,0
379,CASH_OUT,127116.5,C1979730908,100217,0,C991484161,0,127116.5,0
232,CASH_OUT,114397.02,C252636411,0,0,C1291658258,2567509.72,2681906.74,0
8,PAYMENT,4912.15,C514441286,137467,132554.85,M1669351799,0,0,0
310,CASH_IN,11398.59,C1858312868,1874411.14,1885809.73,C1485503236,1687162.2,1675763.61,0
205,CASH_OUT,42674.1,C1035489736,0,0,C1631153187,181261,223935.1,0
380,CASH_OUT,48120.15,C1336400154,5454,0,C118866698,0,48120.15,0
328,CASH_OUT,410139.65,C1240468702,152990,0,C618152096,0,410139.65,0
251,CASH_OUT,183942.61,C2142476400,233038,49095.39,C40866333,1008760.92,1192703.54,0
325,CASH_OUT,459697.34,C891535936,30660,0,C1080409409,42593.9,502291.24,0
276,CASH_OUT,71202.14,C696254107,21551,0,C210200758,6637543.2,6708745.34,0
306,CASH_IN,13309.38,C1136367279,191,13500.38,C1505143749,466915.53,453606.14,0
249,PAYMENT,32519.48,C579177146,46169,13649.52,M473703777,0,0,0
328,CASH_OUT,465787.48,C178842665,7076,0,C1307346776,683331.51,1149118.99,0
303,CASH_IN,47155.02,C640972646,10659250.91,10706405.93,C392731130,3464306.03,3417151.01,0
275,CASH_IN,136736.99,C1771057672,705967.7,842704.69,C2028230180,146641.65,9904.66,0
311,PAYMENT,18440.96,C1015514058,189008,170567.04,M1582221512,0,0,0
187,CASH_OUT,168152.39,C465348887,4851,0,C448347536,0,168152.39,0
182,CASH_OUT,413226.45,C518907817,11210,0,C407075892,56071.69,469298.13,0
357,CASH_IN,161758.38,C785681029,1710404.52,1872162.9,C2098717414,2511293.63,2349535.26,0
182,CASH_OUT,174437.16,C233365191,0,0,C885185081,183802.73,358239.89,0
140,TRANSFER,261005.19,C903049517,0,0,C1004044328,6937559.13,7198564.32,0
188,CASH_OUT,51150.36,C178168388,0,0,C784484770,194664.54,245814.9,0
185,CASH_IN,475134.2,C2048165296,41120,516254.2,C2034087075,157749.38,0,0
136,PAYMENT,20784.58,C1016128066,2026,0,M316388686,0,0,0
135,CASH_IN,47071.35,C274097563,8306372.14,8353443.49,C846019791,534055.1,486983.75,0
250,CASH_OUT,83240.45,C1464393010,0,0,C1278085209,239490.19,322730.64,0
205,CASH_IN,146778.7,C181382322,138076,284854.7,C150677677,0,0,0
326,CASH_OUT,123952.72,C1714208010,0,0,C1505318901,262841.52,386794.24,0
227,CASH_OUT,54255.3,C2076615425,0,0,C1926445494,2572378.93,2626634.23,0
227,PAYMENT,4365.84,C1279359995,99979,95613.16,M650417608,0,0,0
429,CASH_OUT,161087.11,C772521120,0,0,C423186395,285027.72,446114.83,0
373,CASH_OUT,363045.59,C1689854995,0,0,C1351258996,2517186.33,2880231.92,0
251,CASH_OUT,82556.75,C1464008425,138257.19,55700.44,C271977103,1374546.36,1457103.11,0
20,CASH_OUT,215669.2,C588850587,2290,0,C70921477,464474.59,0,0
310,PAYMENT,18851.28,C1987272088,0,0,M805717286,0,0,0
395,CASH_OUT,207246.1,C1519614798,0,0,C543227492,1072014.41,1279260.51,0
353,CASH_OUT,129992.32,C795404488,4676,0,C1763278374,0,129992.32,0
683,CASH_OUT,205757.99,C1055714540,10663,0,C629933624,0,205757.99,0
282,TRANSFER,101233.17,C787722971,870,0,C1044998739,47753.76,148986.92,0
40,PAYMENT,934.2,C399571920,0,0,M618978026,0,0,0
328,CASH_IN,181911.86,C1089527676,7784436.23,7966348.09,C2020961429,3429647.44,3247735.58,0
43,PAYMENT,8646.71,C1679258153,4364,0,M1015372469,0,0,0
371,CASH_OUT,393014.08,C1072184572,0,0,C267699773,2826346.86,3301817.88,0
312,PAYMENT,9154.22,C1123929886,5202,0,M1782387333,0,0,0
36,CASH_OUT,102429.3,C1465374775,2103,0,C1625575480,715465.4,1110468.2,0
381,PAYMENT,11353.35,C923858489,21455,10101.65,M1762632148,0,0,0
189,CASH_IN,70752.1,C1000118320,1096960.99,1167713.09,C626805319,4794448.92,4723696.82,0
372,CASH_OUT,174632.81,C1625161241,388,0,C1687571923,0,174632.81,0
11,PAYMENT,19667.42,C1469385865,0,0,M2004784,0,0,0
232,CASH_OUT,131312.41,C314056448,0,0,C499308010,10016681.59,10147994,0
378,CASH_OUT,311598.2,C894344123,100260,0,C888067620,5898642.22,6210240.41,0
251,CASH_OUT,70205.33,C1824440068,0,0,C1905852878,95134.85,165340.18,0
656,CASH_OUT,73266.2,C1200408477,0,0,C1413208494,1637239.66,1710505.86,0
182,CASH_IN,514776.07,C1672178133,162,514938.07,C1129148296,1122306.26,607530.19,0
380,PAYMENT,2027.13,C140548401,22,0,M1278132544,0,0,0
307,TRANSFER,464612.31,C1965462386,27531,0,C1800148293,25289.82,489902.13,0
333,CASH_OUT,53862.52,C1595520332,44570,0,C182799539,3921604.98,3975467.5,0
232,CASH_OUT,197367.17,C1333965429,0,0,C1963237654,215851.67,413218.84,0
10,PAYMENT,2501.76,C2137460128,0,0,M1328335304,0,0,0
334,PAYMENT,6058.07,C1054103905,0,0,M632632093,0,0,0
326,CASH_IN,452727.04,C151854343,38073,490800.04,C612576280,458923.32,6196.28,0
236,CASH_OUT,68260.88,C1520151394,0,0,C2044545138,3246277.33,3314538.21,0
164,CASH_OUT,179789.33,C1755702452,0,0,C912029947,279783.12,459572.45,0
143,PAYMENT,19882.74,C533570426,22511.39,2628.66,M777074698,0,0,0
164,CASH_IN,27212.81,C1514266407,6101538.85,6128751.66,C1322732510,78333.28,51120.47,0
15,PAYMENT,4639.97,C279276119,340494,335854.03,M1379412429,0,0,0
14,CASH_OUT,24528.72,C499673267,42391,17862.28,C286368107,1038847.48,1082527.06,0
36,CASH_OUT,145235.29,C1987120238,6225,0,C1448317660,0,145235.29,0
215,PAYMENT,5839.74,C977742718,51103,45263.26,M1138858995,0,0,0
249,PAYMENT,11202.18,C192402144,0,0,M1570482024,0,0,0
256,PAYMENT,14290.52,C1238543348,22311,8020.48,M1102982408,0,0,0
38,CASH_IN,285275.85,C2007095616,21577,306852.85,C1287782964,59076.62,0,0
590,CASH_OUT,93690.23,C1821256435,1069,0,C1484134510,128278.71,221968.94,0
283,CASH_IN,315842.24,C408282727,10604355.87,10920198.12,C910161215,1787469.2,1471626.96,0
252,CASH_IN,270404.4,C455591250,264,270668.4,C286418907,0,0,0
331,CASH_OUT,295953.97,C1140413805,0,0,C1616126334,820661.82,1116615.79,0
178,PAYMENT,12196.36,C254553963,0,0,M1095444048,0,0,0
215,PAYMENT,2792.68,C497666250,4772,1979.32,M1807857918,0,0,0
210,TRANSFER,558566.01,C2104264802,302432,0,C1086025491,0,558566.01,0
305,CASH_OUT,183416.23,C383058992,30041,0,C1455684004,18672.04,202088.27,0
9,CASH_IN,260301.64,C509044842,12693,272994.64,C1207124317,0,0,0
188,PAYMENT,3537.67,C862248092,19896,16358.33,M777791093,0,0,0
154,PAYMENT,31043.86,C280788886,0,0,M1023837251,0,0,0
301,CASH_OUT,152265.82,C1668499343,48646,0,C1297443702,4778093.4,4930359.22,0
299,CASH_IN,186758.48,C370195233,45247,232005.48,C1540221994,0,0,0
404,CASH_IN,32286.44,C996340722,1452697.66,1484984.1,C355413636,85876.91,53590.47,0
165,CASH_OUT,74447.3,C835697569,0,0,C1015480817,263291.73,337739.04,0
377,CASH_IN,244171.78,C1937867677,4222164.91,4466336.69,C148636533,250162.95,5991.17,0
379,CASH_OUT,169577.06,C302796785,16054,0,C1963620451,494373.07,663950.13,0
130,CASH_OUT,180632.48,C505687631,0,0,C2001016341,1951185.66,2131818.14,0
281,TRANSFER,339881.5,C1863956858,0,0,C494954085,3126454.27,3466335.77,0
253,PAYMENT,21511.9,C2099681548,358563,337051.1,M2025055222,0,0,0
252,CASH_IN,204640.64,C1802243766,31649,236289.64,C1209079464,8081903.15,7877262.52,0
189,PAYMENT,6474.48,C1777057905,15438.77,8964.29,M2018227420,0,0,0
252,PAYMENT,14553.91,C164652868,0,0,M1851465148,0,0,0
256,CASH_IN,204488.44,C793623950,5420578.5,5625066.94,C1022167000,1489333.03,1284844.59,0
18,CASH_OUT,8314.73,C1554489764,686624.24,678309.51,C2136310491,860668.62,868983.35,0
254,CASH_OUT,441558.84,C1877202722,102983.57,0,C149619915,1745381.43,2186940.27,0
186,CASH_IN,62539.36,C2041411491,5577223.73,5639763.09,C2095295452,2789318.27,2726778.91,0
211,CASH_IN,117894.51,C1003367711,14856,132750.51,C1513829487,0,0,0
181,TRANSFER,1183306.94,C1107092785,34414,0,C1183628867,771114.49,1954421.43,0
406,PAYMENT,11384.26,C1991837953,0,0,M827933469,0,0,0
281,CASH_OUT,350675.83,C1889177530,23959,0,C2014523216,86380.38,437056.2,0
189,PAYMENT,5417.65,C1162256504,245118,239700.35,M1398522005,0,0,0
372,PAYMENT,2796.64,C1110642176,689368.29,686571.66,M321837444,0,0,0
252,PAYMENT,18619.33,C105113940,191610,172990.67,M219917513,0,0,0
402,PAYMENT,5999.16,C1651006243,0,0,M548814028,0,0,0
235,TRANSFER,1212300.56,C752364959,15962,0,C1556155123,18345.73,1230646.3,0
36,CASH_IN,24825.27,C1181021312,7401731.88,7426557.15,C1406435205,1777673.54,1417668.58,0
158,CASH_IN,260246.23,C1318950642,1039,261285.23,C81133890,3323650.56,3063404.33,0
234,CASH_IN,86400.82,C1449780463,205366,291766.82,C863880274,112343.3,25942.48,0
306,TRANSFER,309364.99,C726414734,2656,0,C1963813321,451808.51,761173.5,0
347,CASH_IN,213986.56,C1211797610,1549,215535.56,C416861631,124493.64,0,0
351,CASH_OUT,666651.37,C1287607051,0,0,C1787305505,4682871.43,5349522.8,0
214,CASH_OUT,94339.91,C1230113708,308047.74,213707.83,C1887684685,1753629.78,1847969.69,0
301,CASH_IN,84891.41,C1661114578,4739104.64,4823996.05,C2061322492,1039258.83,954367.43,0
154,PAYMENT,4424.52,C357501012,0,0,M752631345,0,0,0
397,CASH_OUT,80460.72,C1320074405,20989,0,C443450160,272275.49,352736.2,0
355,TRANSFER,384087.31,C1027746539,0,0,C499268283,1407650.3,1791737.61,0
36,CASH_IN,114528.34,C740770374,7505650.23,7620178.57,C824171847,1171036.06,1081819.16,0
9,TRANSFER,512808.42,C1039937247,51208,0,C1821667317,0,1401027.61,0
208,PAYMENT,5134.54,C1730255864,0,0,M491471865,0,0,0
322,CASH_OUT,387486.91,C395881502,21011,0,C185766898,1059979.35,1447466.26,0
182,DEBIT,7253.61,C1590274778,45858,38604.39,C657808526,455746,462999.6,0
259,CASH_IN,100387.22,C548756657,21353,121740.22,C98859914,0,0,0
184,PAYMENT,25780.34,C1098243264,0,0,M1501265144,0,0,0
136,PAYMENT,15532.72,C2018636287,0,0,M377089444,0,0,0
164,PAYMENT,9438.26,C1248498113,200260,190821.74,M1319729900,0,0,0
37,CASH_OUT,106397.97,C480613519,183059,76661.03,C1638586936,9934.07,116332.04,0
226,CASH_OUT,93445.46,C1652945306,19850,0,C1115622775,0,93445.46,0
349,CASH_OUT,86959.96,C1061578603,187,0,C310267560,150015.53,236975.49,0
304,CASH_OUT,151033.11,C1578256290,41666,0,C1687751044,70091.97,221125.08,0
285,CASH_OUT,381695.56,C1100694190,0,0,C662368117,3331139.29,3712834.85,0
236,CASH_OUT,162004.77,C75868292,21185,0,C526965618,104094.1,266098.87,0
471,TRANSFER,3327200.31,C777438769,386009.69,0,C824100217,6623603.83,9950804.14,0
332,PAYMENT,3951.14,C469900864,0,0,M1248236972,0,0,0
44,CASH_OUT,126722.13,C76812827,21464,0,C1129693838,3534636.31,3661358.44,0
353,PAYMENT,24036.18,C253937556,92158,68121.82,M2120797822,0,0,0
249,CASH_OUT,10090.4,C34784660,0,0,C330977077,31003.28,41093.67,0
299,PAYMENT,4410.8,C782870838,21536,17125.2,M1219424064,0,0,0
469,CASH_OUT,35886.12,C854598249,0,0,C1551254649,269889.71,305775.83,0
306,CASH_OUT,91998.84,C184096278,0,0,C1988756283,133637.79,225636.63,0
324,PAYMENT,24298.53,C1327765894,728,0,M113096254,0,0,0
207,CASH_OUT,205895.69,C849432644,50657,0,C2022469498,837837.14,1043732.82,0
234,CASH_OUT,197689.06,C2093812582,10031,0,C1892227819,0,197689.06,0
179,CASH_IN,122049.77,C949662535,12181087.16,12303136.93,C2051200965,695085.42,573035.65,0
280,CASH_OUT,164688.72,C32480393,0,0,C1180598538,180287.41,424898.66,0
232,TRANSFER,501161.16,C1483577844,0,0,C1832371735,1125306.02,1626467.18,0
227,CASH_OUT,63744.26,C1213362435,51927,0,C97671630,0,63744.26,0
213,PAYMENT,3111.39,C2143435148,73227,70115.61,M1454558160,0,0,0
40,CASH_OUT,171178.36,C347975400,5037,0,C882690081,3001700.16,3172878.52,0
