row_id,loan_id,credit_score,annual_income,employment_years,home_ownership,loan_purpose,loan_amount,term_months,verified_income,delinq_2yr,dti,interest_rate,loan_status
2553,LN101367,776,89800.0,12.2,RENT,debt_consolidation,6100.0,36,Source Verified,1,11.5,10.8,Current
2554,LN101994,0,68800.0,3.3,MORTGAGE,credit_card,9400.0,36,Source Verified,0,1.5,13.27,Current
2555,LN103813,674,45800.0,2.0,MORTGAGE,debt_consolidation,15500.0,60,Verified,0,22.5,17.82,Fully Paid
2556,LN105003,718,52000.0,0.9,OTHER,major_purchase,3700.0,36,Source Verified,0,6.2,12.25,Current
2557,LN100386,719,76500.0,12.3,OWN,debt_consolidation,5800.0,60,Verified,3,12.6,14.52,Charged Off
2558,LN100911,716,32300.0,1.9,RENT,debt_consolidation,16100.0,60,Not Verified,0,3.7,17.68,Charged Off
2559,LN103739,659,24200.0,7.6,RENT,major_purchase,13900.0,36,Verified,0,16.1,13.67,Charged Off
2560,LN101374,688,123500.0,1.1,RENT,debt_consolidation,17300.0,36,Verified,0,6.1,11.57,Charged Off
2561,LN101405,735,108700.0,3.5,RENT,medical,8500.0,36,Not Verified,0,4.0,11.77,Fully Paid
2562,LN103755,0,-1.0,99.0,OTHER,small_business,4000.0,36,Verified,0,0.0,12.67,Fully Paid
2563,LN101468,0,155700.0,7.7,MORTGAGE,credit_card,4600.0,36,Verified,1,1.0,14.82,Fully Paid
2564,LN100779,605,28000.0,13.8,MORTGAGE,debt_consolidation,19800.0,36,Not Verified,0,25.6,17.36,Charged Off
2565,LN101488,711,75700.0,9.4,RENT,debt_consolidation,10700.0,60,Not Verified,1,5.7,14.21,Fully Paid
2566,LN102690,0,42800.0,1.9,RENT,home_improvement,4700.0,36,Verified,1,26.7,13.27,Charged Off
2567,LN104980,728,57700.0,11.5,OWN,debt_consolidation,11600.0,36,Source Verified,0,13.3,11.6,Fully Paid
2568,LN101153,654,56900.0,5.7,RENT,home_improvement,8600.0,36,Source Verified,1,5.3,11.03,Fully Paid
2569,LN100976,762,103500.0,3.3,RENT,debt_consolidation,6400.0,60,Verified,1,2.9,11.8,Fully Paid
2570,LN102482,704,30000.0,1.6,RENT,credit_card,6800.0,60,Source Verified,0,20.2,16.44,Charged Off
2571,LN102771,727,27300.0,20.3,RENT,debt_consolidation,10200.0,60,Not Verified,0,4.3,13.9,Fully Paid
2572,LN102222,696,51700.0,5.1,RENT,home_improvement,12400.0,36,Source Verified,1,4.6,10.75,Charged Off
2573,LN100001,622,80100.0,6.2,MORTGAGE,debt_consolidation,10800.0,36,Verified,0,3.2,10.96,Charged Off
2574,LN101565,649,30100.0,5.7,OWN,debt_consolidation,18500.0,36,Not Verified,1,13.5,16.06,Current
2575,LN104474,646,28500.0,5.3,MORTGAGE,home_improvement,8400.0,60,Not Verified,0,0.5,11.92,Charged Off
2576,LN102010,608,53200.0,6.7,MORTGAGE,home_improvement,9400.0,36,Source Verified,0,14.9,15.51,Current
2577,LN103825,673,85200.0,9.3,OWN,other,7700.0,36,Not Verified,1,21.1,16.57,Charged Off
2578,LN104783,710,52600.0,7.1,MORTGAGE,debt_consolidation,28500.0,36,Verified,3,1.9,11.63,Current
2579,LN104148,682,31300.0,2.9,MORTGAGE,credit_card,3000.0,36,Not Verified,0,8.8,13.35,Fully Paid
2580,LN101708,757,-1.0,12.0,RENT,debt_consolidation,11200.0,36,Not Verified,0,0.0,11.2,Charged Off
2581,LN102632,686,52400.0,15.4,RENT,home_improvement,8500.0,36,Source Verified,0,2.9,11.7,Charged Off
2582,LN102187,660,45300.0,5.7,RENT,medical,10400.0,36,Source Verified,0,13.6,14.41,Fully Paid
2583,LN100995,713,54400.0,4.2,MORTGAGE,debt_consolidation,7400.0,36,Not Verified,0,3.8,10.03,Fully Paid
2584,LN105095,674,83300.0,7.4,RENT,credit_card,5000.0,36,Not Verified,0,6.7,9.8,Current
2585,LN101781,696,167500.0,2.8,RENT,medical,22300.0,36,Verified,1,2.1,14.9,Charged Off
2586,LN103345,675,29300.0,6.7,RENT,other,6800.0,36,Source Verified,0,12.7,13.91,Charged Off
2587,LN100409,606,129000.0,4.2,MORTGAGE,home_improvement,19400.0,60,Not Verified,0,7.3,16.55,Fully Paid
2588,LN100803,715,46200.0,25.9,OWN,debt_consolidation,13000.0,36,Verified,0,14.8,14.05,Charged Off
2589,LN103691,684,49800.0,1.5,RENT,debt_consolidation,6200.0,60,Verified,0,5.0,13.57,Current
2590,LN104696,737,51700.0,3.0,RENT,major_purchase,10800.0,60,Verified,0,2.9,13.34,Current
2591,LN100855,691,41000.0,4.3,MORTGAGE,credit_card,13800.0,36,Not Verified,1,16.6,12.7,Fully Paid
2592,LN104687,592,108300.0,1.8,MORTGAGE,debt_consolidation,16200.0,36,Source Verified,2,6.4,13.39,Current
2593,LN103280,803,40400.0,4.0,RENT,credit_card,11900.0,60,Source Verified,1,6.7,14.9,Current
2594,LN102800,673,63400.0,2.3,RENT,other,7100.0,36,Not Verified,1,7.4,12.24,Current
2595,LN102463,613,-1.0,2.4,OWN,credit_card,15500.0,60,Source Verified,0,0.0,16.73,Charged Off
2596,LN103076,689,56100.0,3.4,RENT,small_business,9900.0,36,Verified,0,10.3,16.18,Charged Off
2597,LN100211,604,68100.0,13.0,RENT,credit_card,5700.0,60,Verified,0,13.3,14.49,Charged Off
2598,LN103263,795,11100.0,99.0,RENT,major_purchase,5100.0,36,Source Verified,0,54.9,14.07,Fully Paid
2599,LN100583,620,76400.0,11.1,MORTGAGE,debt_consolidation,11500.0,36,Not Verified,0,1.9,13.81,Fully Paid
2600,LN102040,750,29600.0,3.3,RENT,major_purchase,7100.0,36,Not Verified,2,8.1,12.52,Current
2601,LN101969,742,78700.0,3.4,RENT,debt_consolidation,13100.0,36,Not Verified,0,4.0,11.28,Current
2602,LN100532,661,63900.0,6.5,RENT,debt_consolidation,6000.0,60,Source Verified,0,2.6,12.93,Fully Paid
2603,LN100255,741,-1.0,5.0,OWN,credit_card,39500.0,60,Verified,1,0.0,13.54,Charged Off
2604,LN102260,535,27000.0,1.4,MORTGAGE,home_improvement,13900.0,36,Verified,0,26.7,17.63,Current
2605,LN100515,712,134300.0,5.6,RENT,debt_consolidation,5000.0,36,Verified,1,5.2,11.42,Fully Paid
2606,LN103550,642,112600.0,2.8,MORTGAGE,credit_card,20900.0,60,Verified,0,5.3,17.66,Fully Paid
2607,LN102805,697,49500.0,1.3,OWN,credit_card,18000.0,60,Not Verified,0,15.1,16.76,Charged Off
2608,LN102579,779,39000.0,3.4,MORTGAGE,home_improvement,3800.0,60,Verified,1,8.8,12.27,Charged Off
2609,LN100531,629,-1.0,5.6,MORTGAGE,other,9600.0,60,Source Verified,1,0.0,18.93,Current
2610,LN101460,753,60600.0,2.8,RENT,major_purchase,5700.0,36,Verified,0,7.2,9.09,Charged Off
2611,LN100326,588,42700.0,17.1,MORTGAGE,debt_consolidation,3100.0,60,Verified,1,24.7,15.06,Current
2612,LN100246,619,115900.0,4.5,RENT,debt_consolidation,8300.0,60,Source Verified,0,6.2,18.29,Fully Paid
2613,LN102819,745,51700.0,4.2,MORTGAGE,home_improvement,8600.0,36,Source Verified,0,15.0,10.26,Current
2614,LN101622,740,69700.0,8.2,RENT,debt_consolidation,9900.0,60,Not Verified,1,1.9,14.58,Current
2615,LN100930,690,61500.0,2.4,RENT,debt_consolidation,6600.0,60,Not Verified,1,2.8,17.19,Charged Off
2616,LN102150,686,60100.0,0.3,RENT,small_business,21600.0,60,Source Verified,0,2.3,18.4,Fully Paid
2617,LN101713,683,20500.0,0.8,MORTGAGE,debt_consolidation,7700.0,36,Verified,1,10.0,13.41,Charged Off
2618,LN100069,678,53200.0,18.9,RENT,other,11200.0,36,Not Verified,2,3.1,17.72,Current
2619,LN100388,708,-1.0,4.5,RENT,other,11500.0,36,Not Verified,0,0.0,14.16,Current
2620,LN103576,712,-1.0,4.5,RENT,other,8700.0,36,Not Verified,0,0.0,12.89,Current
2621,LN104802,689,96000.0,6.9,OTHER,debt_consolidation,13100.0,36,Verified,0,3.6,12.56,Charged Off
2622,LN102900,654,49500.0,12.1,MORTGAGE,medical,13900.0,60,Source Verified,0,20.8,16.92,Current
2623,LN100698,631,31600.0,5.0,RENT,debt_consolidation,5800.0,36,Verified,2,5.7,14.69,Fully Paid
2624,LN100747,724,39400.0,6.7,MORTGAGE,debt_consolidation,20600.0,36,Not Verified,0,5.2,13.42,Charged Off
2625,LN103920,711,47000.0,13.0,OWN,small_business,9900.0,36,Source Verified,0,5.8,11.0,Fully Paid
2626,LN102095,741,54400.0,4.3,RENT,debt_consolidation,16800.0,36,Not Verified,0,19.2,13.09,Fully Paid
2627,LN103809,716,-1.0,7.8,RENT,home_improvement,6400.0,60,Verified,1,0.0,11.42,Current
2628,LN103585,822,31900.0,5.9,MORTGAGE,credit_card,12300.0,60,Verified,0,34.6,12.22,Fully Paid
2629,LN102236,687,35200.0,15.7,MORTGAGE,other,12400.0,60,Source Verified,0,25.3,14.39,Fully Paid
2630,LN102646,797,63000.0,0.9,MORTGAGE,other,4700.0,60,Source Verified,0,1.3,12.71,Fully Paid
2631,LN102995,640,28500.0,6.4,MORTGAGE,debt_consolidation,17900.0,36,Source Verified,0,20.4,15.43,Charged Off
2632,LN103953,663,50600.0,6.8,RENT,credit_card,15000.0,60,Source Verified,0,19.4,19.71,Fully Paid
2633,LN100227,812,67600.0,7.7,MORTGAGE,major_purchase,8800.0,60,Source Verified,0,8.8,9.81,Current
2634,LN101035,690,65500.0,1.6,RENT,credit_card,12000.0,60,Source Verified,0,9.2,14.83,Charged Off
2635,LN101859,0,44900.0,5.3,OWN,medical,7400.0,60,Verified,2,21.3,17.93,Current
2636,LN103487,707,34000.0,1.5,MORTGAGE,debt_consolidation,4600.0,36,Verified,0,28.1,12.28,Fully Paid
2637,LN101095,770,104700.0,1.0,RENT,home_improvement,6600.0,36,Source Verified,0,5.9,10.14,Current
2638,LN102839,695,42100.0,3.6,OWN,debt_consolidation,14300.0,60,Source Verified,2,10.8,17.21,Current
2639,LN103233,747,39300.0,4.2,OWN,major_purchase,2500.0,36,Source Verified,0,13.6,10.46,Current
2640,LN101998,655,20800.0,1.3,MORTGAGE,debt_consolidation,5400.0,36,Verified,0,18.9,13.41,Current
2641,LN102741,732,40700.0,9.3,MORTGAGE,debt_consolidation,6400.0,36,Source Verified,0,16.3,9.66,Charged Off
2642,LN100962,625,52700.0,1.1,MORTGAGE,other,20300.0,36,Source Verified,1,23.1,14.24,Current
2643,LN100891,654,95300.0,2.0,MORTGAGE,debt_consolidation,21100.0,36,Not Verified,1,2.4,13.97,Fully Paid
2644,LN100189,797,31500.0,0.8,RENT,credit_card,1500.0,36,Source Verified,0,38.0,10.98,Current
2645,LN100946,712,109800.0,3.3,MORTGAGE,home_improvement,9000.0,36,Source Verified,0,0.7,8.63,Charged Off
2646,LN101054,600,32600.0,7.2,MORTGAGE,credit_card,15900.0,60,Verified,2,10.9,17.4,Charged Off
2647,LN103717,719,16400.0,9.6,MORTGAGE,home_improvement,9900.0,60,Not Verified,0,65.0,13.96,Charged Off
2648,LN100172,660,66500.0,5.6,MORTGAGE,credit_card,21800.0,60,Not Verified,0,5.1,16.71,Fully Paid
2649,LN101588,626,42100.0,6.9,MORTGAGE,debt_consolidation,17300.0,36,Not Verified,1,3.9,15.94,Charged Off
2650,LN103874,607,32300.0,0.9,MORTGAGE,credit_card,6000.0,36,Verified,0,13.6,15.62,Charged Off
2651,LN102255,613,53800.0,8.4,RENT,major_purchase,4700.0,36,Source Verified,0,31.3,14.17,Fully Paid
2652,LN100271,711,94200.0,6.1,OWN,credit_card,9700.0,60,Not Verified,0,15.4,15.44,Current
2653,LN101874,621,35500.0,1.1,RENT,medical,15000.0,60,Not Verified,1,2.3,18.61,Current
2654,LN103759,574,-1.0,14.1,RENT,major_purchase,19700.0,36,Not Verified,1,0.0,15.78,Fully Paid
2655,LN104170,759,48800.0,1.5,MORTGAGE,debt_consolidation,14400.0,60,Source Verified,0,30.4,13.05,Fully Paid
2656,LN100714,676,32200.0,0.3,MORTGAGE,debt_consolidation,9000.0,36,Not Verified,0,3.7,11.1,Current
2657,LN102408,536,41800.0,6.1,MORTGAGE,debt_consolidation,6300.0,60,Verified,0,24.8,17.39,Fully Paid
2658,LN103808,684,94400.0,3.2,RENT,debt_consolidation,6900.0,60,Verified,0,1.5,13.24,Fully Paid
2659,LN100177,700,71300.0,99.0,MORTGAGE,debt_consolidation,20400.0,36,Source Verified,2,14.1,11.98,Current
2660,LN101699,703,131100.0,7.8,RENT,credit_card,15300.0,36,Source Verified,0,2.5,12.85,Charged Off
2661,LN101360,665,34700.0,0.7,MORTGAGE,home_improvement,22100.0,60,Not Verified,0,6.3,13.86,Fully Paid
2662,LN103014,754,61800.0,5.3,MORTGAGE,major_purchase,8600.0,36,Verified,1,18.7,14.54,Current
2663,LN100872,737,53400.0,9.4,MORTGAGE,major_purchase,15500.0,60,Source Verified,0,19.5,13.21,Fully Paid
2664,LN102017,647,71200.0,10.4,MORTGAGE,medical,3800.0,60,Verified,1,4.9,15.09,Current
2665,LN100928,675,71700.0,4.5,MORTGAGE,credit_card,5600.0,60,Source Verified,1,9.8,16.45,Fully Paid
2666,LN102257,706,45100.0,4.5,MORTGAGE,home_improvement,8600.0,36,Source Verified,2,18.8,13.78,Fully Paid
2667,LN104259,666,109800.0,3.1,MORTGAGE,debt_consolidation,14500.0,36,Source Verified,0,5.0,10.06,Fully Paid
2668,LN102721,774,36600.0,7.0,MORTGAGE,credit_card,7500.0,36,Source Verified,0,3.9,9.6,Fully Paid
2669,LN100777,716,58500.0,5.1,RENT,debt_consolidation,7300.0,60,Source Verified,1,17.5,14.14,Charged Off
2670,LN102052,765,23100.0,11.5,MORTGAGE,debt_consolidation,8400.0,60,Verified,0,35.8,12.89,Charged Off
2671,LN103441,693,100800.0,3.0,RENT,debt_consolidation,7200.0,36,Not Verified,1,5.2,11.47,Fully Paid
2672,LN103529,683,110000.0,4.7,MORTGAGE,debt_consolidation,23900.0,36,Verified,0,7.8,9.39,Charged Off
2673,LN102642,627,135700.0,6.3,MORTGAGE,debt_consolidation,8200.0,36,Source Verified,0,3.0,10.01,Fully Paid
2674,LN100476,759,32900.0,1.2,OTHER,home_improvement,7600.0,36,Source Verified,0,9.4,12.95,Charged Off
2675,LN101069,685,59400.0,9.3,MORTGAGE,other,8000.0,36,Verified,0,16.8,11.38,Fully Paid
2676,LN102964,692,134200.0,12.3,RENT,major_purchase,26000.0,60,Source Verified,0,2.1,13.83,Fully Paid
2677,LN100786,693,115100.0,4.6,RENT,debt_consolidation,7700.0,36,Source Verified,0,11.7,16.15,Fully Paid
2678,LN103709,672,86900.0,8.5,RENT,debt_consolidation,11600.0,60,Verified,1,11.1,16.81,Fully Paid
2679,LN101327,587,27400.0,9.7,RENT,credit_card,10200.0,36,Source Verified,0,5.0,14.84,Current
2680,LN102897,695,50300.0,8.8,MORTGAGE,credit_card,7900.0,60,Not Verified,0,9.8,16.32,Charged Off
2681,LN103361,543,94500.0,10.2,RENT,credit_card,10800.0,36,Source Verified,1,11.7,15.85,Charged Off
2682,LN100564,749,66400.0,6.7,MORTGAGE,credit_card,8300.0,36,Not Verified,0,1.1,12.48,Fully Paid
2683,LN102269,660,62800.0,2.2,RENT,debt_consolidation,19200.0,60,Verified,0,8.8,16.28,Fully Paid
2684,LN104354,623,39500.0,7.9,MORTGAGE,other,8600.0,36,Source Verified,1,20.2,13.44,Fully Paid
2685,LN104585,720,28100.0,1.6,MORTGAGE,home_improvement,5600.0,36,Source Verified,0,16.1,9.0,Charged Off
2686,LN104455,850,25800.0,2.1,RENT,debt_consolidation,13100.0,36,Verified,1,24.0,8.64,Current
2687,LN102788,653,67200.0,4.6,MORTGAGE,credit_card,4600.0,36,Source Verified,0,8.9,12.86,Charged Off
2688,LN103993,645,54300.0,5.0,MORTGAGE,home_improvement,7200.0,60,Not Verified,1,18.7,15.09,Charged Off
2689,LN103714,639,25600.0,2.2,OTHER,home_improvement,7600.0,60,Source Verified,0,5.3,16.33,Fully Paid
2690,LN103093,639,75200.0,5.9,RENT,major_purchase,5600.0,36,Not Verified,0,6.6,13.01,Charged Off
2691,LN104848,642,42200.0,4.5,RENT,debt_consolidation,9000.0,36,Source Verified,1,15.5,12.72,Fully Paid
2692,LN101834,728,36000.0,3.9,OTHER,major_purchase,2800.0,36,Not Verified,0,32.4,13.27,Charged Off
2693,LN100804,774,34000.0,5.0,RENT,other,14800.0,60,Not Verified,0,22.6,13.84,Charged Off
2694,LN104931,631,58200.0,4.6,RENT,other,12500.0,36,Verified,2,4.1,13.74,Fully Paid
2695,LN104196,708,70900.0,6.7,OWN,other,13700.0,36,Verified,0,10.6,12.12,Charged Off
2696,LN103992,670,38300.0,3.8,MORTGAGE,debt_consolidation,5800.0,36,Not Verified,0,21.4,16.68,Current
2697,LN104986,715,79300.0,0.9,RENT,debt_consolidation,7400.0,36,Verified,0,3.2,11.76,Fully Paid
2698,LN103226,631,-1.0,5.7,MORTGAGE,other,7500.0,36,Not Verified,0,0.0,13.2,Charged Off
2699,LN102670,735,35600.0,26.6,RENT,credit_card,8300.0,60,Source Verified,1,33.3,14.89,Fully Paid
2700,LN100416,761,93100.0,5.6,RENT,debt_consolidation,7600.0,36,Source Verified,0,6.3,7.63,Current
2701,LN102172,671,44000.0,2.6,RENT,small_business,18400.0,36,Source Verified,0,5.1,13.74,Fully Paid
2702,LN102624,654,76400.0,9.1,MORTGAGE,other,21600.0,36,Not Verified,0,5.9,14.71,Current
2703,LN102018,728,29100.0,99.0,MORTGAGE,home_improvement,10400.0,36,Not Verified,1,16.9,12.76,Current
2704,LN104029,703,56900.0,0.8,OWN,debt_consolidation,24500.0,36,Verified,0,15.4,12.2,Fully Paid
2705,LN102718,758,29100.0,2.6,OWN,debt_consolidation,5400.0,36,Source Verified,1,19.0,14.76,Charged Off
2706,LN101966,705,17100.0,6.5,MORTGAGE,major_purchase,17700.0,60,Not Verified,0,11.5,14.64,Fully Paid
2707,LN102543,741,77500.0,6.6,MORTGAGE,debt_consolidation,4800.0,36,Source Verified,0,9.8,10.37,Charged Off
2708,LN104415,634,23200.0,3.6,RENT,debt_consolidation,8800.0,60,Source Verified,1,10.2,15.47,Fully Paid
2709,LN100614,638,57200.0,3.9,RENT,debt_consolidation,10800.0,60,Not Verified,0,17.4,14.31,Current
2710,LN104520,621,78500.0,5.4,MORTGAGE,home_improvement,10100.0,60,Source Verified,0,3.8,15.74,Fully Paid
2711,LN100955,779,28300.0,6.6,OWN,credit_card,6800.0,36,Verified,0,10.6,11.03,Current
2712,LN100083,665,52400.0,3.7,RENT,home_improvement,20000.0,36,Source Verified,0,7.2,12.25,Charged Off
2713,LN101067,720,72300.0,3.2,RENT,debt_consolidation,10200.0,36,Source Verified,0,1.5,11.15,Current
2714,LN100957,836,93900.0,3.5,MORTGAGE,home_improvement,17300.0,36,Source Verified,0,9.9,10.88,Fully Paid
2715,LN102535,758,-1.0,8.3,RENT,home_improvement,3400.0,36,Not Verified,0,0.0,11.83,Charged Off
2716,LN104971,598,31800.0,7.6,OWN,major_purchase,5100.0,60,Not Verified,0,43.7,18.33,Charged Off
2717,LN101825,734,56000.0,21.9,RENT,other,2400.0,36,Verified,0,4.8,9.89,Fully Paid
2718,LN103138,725,66600.0,3.7,MORTGAGE,major_purchase,10700.0,36,Source Verified,0,2.3,11.81,Current
2719,LN103669,699,66000.0,6.1,RENT,other,10700.0,36,Not Verified,0,9.5,14.64,Fully Paid
2720,LN101657,576,41200.0,15.0,RENT,credit_card,33000.0,60,Source Verified,0,9.0,20.05,Current
2721,LN104126,756,48100.0,13.8,RENT,credit_card,13500.0,36,Source Verified,1,20.2,14.9,Charged Off
2722,LN101889,725,18900.0,4.3,MORTGAGE,home_improvement,17600.0,60,Source Verified,0,22.5,15.11,Charged Off
2723,LN105026,682,-1.0,5.5,OTHER,home_improvement,4200.0,60,Verified,0,0.0,14.17,Charged Off
2724,LN105050,717,45100.0,0.7,OWN,debt_consolidation,12400.0,36,Not Verified,0,19.4,10.08,Current
2725,LN104693,642,23700.0,1.6,OTHER,other,29100.0,36,Source Verified,0,19.0,16.96,Fully Paid
2726,LN103633,682,19800.0,9.1,RENT,debt_consolidation,9200.0,36,Verified,0,14.1,12.98,Fully Paid
2727,LN104581,742,58800.0,7.5,MORTGAGE,debt_consolidation,17500.0,36,Verified,0,31.0,10.79,Fully Paid
2728,LN104322,593,65600.0,10.7,RENT,debt_consolidation,13300.0,60,Source Verified,0,12.4,18.11,Fully Paid
2729,LN103182,644,62700.0,10.8,RENT,credit_card,9600.0,36,Not Verified,1,6.4,13.3,Fully Paid
2730,LN101510,694,47600.0,4.2,OTHER,home_improvement,5300.0,60,Not Verified,0,9.9,16.94,Charged Off
2731,LN100503,592,53700.0,1.0,OWN,debt_consolidation,16300.0,36,Verified,0,10.3,13.71,Current
2732,LN103878,605,131700.0,11.4,OWN,debt_consolidation,9900.0,36,Verified,0,0.6,10.29,Charged Off
2733,LN103842,709,29000.0,9.6,RENT,home_improvement,6800.0,60,Verified,0,26.2,13.49,Fully Paid
2734,LN104528,644,40600.0,99.0,MORTGAGE,credit_card,5900.0,36,Source Verified,1,11.3,12.79,Fully Paid
2735,LN104403,791,118400.0,15.9,RENT,home_improvement,5800.0,36,Source Verified,0,3.7,6.33,Current
2736,LN102934,641,40400.0,17.0,RENT,debt_consolidation,16900.0,60,Verified,1,8.5,17.07,Current
2737,LN101300,693,65500.0,5.2,OWN,home_improvement,8600.0,36,Source Verified,0,11.4,10.93,Current
2738,LN100505,655,97900.0,8.2,RENT,major_purchase,5300.0,36,Source Verified,0,1.6,8.82,Current
2739,LN100441,711,64600.0,11.2,MORTGAGE,major_purchase,3000.0,36,Verified,0,18.3,8.44,Current
2740,LN103009,738,43000.0,3.3,MORTGAGE,debt_consolidation,7700.0,36,Verified,0,15.5,11.25,Fully Paid
2741,LN101599,621,74400.0,3.9,RENT,debt_consolidation,8400.0,60,Verified,0,12.2,15.51,Fully Paid
2742,LN100839,668,49100.0,7.3,MORTGAGE,other,8500.0,36,Not Verified,0,9.9,15.53,Fully Paid
2743,LN103036,699,46100.0,6.8,MORTGAGE,credit_card,4300.0,60,Source Verified,2,0.8,14.13,Fully Paid
2744,LN105140,0,70600.0,7.6,OWN,debt_consolidation,17500.0,36,Source Verified,0,286.8,27.63,Charged Off
2745,LN103330,0,151200.0,9.7,RENT,major_purchase,27600.0,60,Source Verified,1,1.9,16.01,Current
2746,LN105184,620,45200.0,9.5,MORTGAGE,other,9000.0,36,Verified,1,0.3,11.34,Fully Paid
2747,LN101817,751,52200.0,2.3,OWN,debt_consolidation,16100.0,36,Source Verified,0,5.0,11.45,Fully Paid
2748,LN100915,765,49500.0,9.0,RENT,debt_consolidation,15900.0,60,Verified,0,19.6,10.76,Fully Paid
2749,LN100735,700,39800.0,10.0,MORTGAGE,debt_consolidation,6100.0,60,Source Verified,0,8.8,9.87,Fully Paid
2750,LN100107,668,50400.0,6.1,MORTGAGE,debt_consolidation,11900.0,60,Verified,0,1.9,10.84,Current
2751,LN100688,660,29600.0,3.5,MORTGAGE,debt_consolidation,10800.0,60,Source Verified,0,4.4,15.82,Charged Off
2752,LN101677,714,115400.0,3.7,MORTGAGE,credit_card,2200.0,36,Source Verified,1,2.8,10.7,Fully Paid
2753,LN103716,0,78500.0,4.0,MORTGAGE,debt_consolidation,13800.0,36,Verified,0,9.9,13.29,Current
2754,LN101162,673,32300.0,99.0,OWN,medical,10200.0,36,Source Verified,1,10.1,14.56,Current
2755,LN103629,731,59500.0,5.0,MORTGAGE,home_improvement,14200.0,36,Source Verified,0,10.0,11.73,Fully Paid
2756,LN103593,0,45900.0,8.8,MORTGAGE,small_business,16600.0,36,Source Verified,0,8.2,17.59,Charged Off
2757,LN102673,722,81800.0,10.1,RENT,credit_card,3300.0,36,Not Verified,0,15.6,12.34,Fully Paid
2758,LN102603,703,63000.0,13.1,RENT,debt_consolidation,14900.0,36,Verified,0,13.8,11.59,Current
2759,LN100761,731,104100.0,3.1,OWN,home_improvement,13000.0,36,Verified,0,8.7,10.26,Current
2760,LN104669,639,42400.0,3.6,RENT,small_business,17400.0,36,Verified,0,3.2,10.79,Charged Off
2761,LN100909,620,40500.0,4.6,RENT,credit_card,14200.0,36,Source Verified,0,22.3,11.44,Charged Off
2762,LN105152,693,58900.0,2.9,RENT,debt_consolidation,8800.0,36,Not Verified,1,2.3,13.33,Current
2763,LN100831,791,28200.0,4.6,MORTGAGE,home_improvement,6900.0,60,Not Verified,1,3.8,11.23,Fully Paid
2764,LN104619,728,20700.0,3.2,MORTGAGE,debt_consolidation,6800.0,36,Not Verified,0,17.0,11.82,Charged Off
2765,LN102573,702,38100.0,18.8,MORTGAGE,debt_consolidation,7000.0,36,Source Verified,1,7.8,13.86,Charged Off
2766,LN105150,796,73200.0,17.0,OWN,credit_card,5400.0,60,Source Verified,0,11.6,11.14,Current
2767,LN100871,624,47400.0,1.3,OWN,debt_consolidation,10000.0,60,Verified,1,5.9,14.55,Charged Off
2768,LN103676,622,55400.0,99.0,RENT,debt_consolidation,14900.0,36,Verified,3,10.0,16.58,Fully Paid
2769,LN104577,532,72400.0,6.3,OWN,credit_card,9500.0,36,Verified,2,14.8,17.88,Charged Off
2770,LN103097,647,43100.0,3.1,RENT,debt_consolidation,6000.0,36,Source Verified,0,20.6,16.13,Fully Paid
2771,LN101098,753,46900.0,6.3,RENT,major_purchase,10200.0,36,Verified,2,12.6,10.8,Current
2772,LN100295,701,55300.0,8.8,MORTGAGE,small_business,15200.0,36,Source Verified,0,6.7,13.71,Charged Off
2773,LN104296,673,112200.0,7.4,OWN,credit_card,10400.0,60,Verified,0,10.8,13.61,Current
2774,LN104205,673,16700.0,2.9,MORTGAGE,home_improvement,23500.0,36,Verified,0,21.4,17.53,Charged Off
2775,LN102902,756,70100.0,20.8,RENT,home_improvement,26500.0,60,Source Verified,1,5.9,13.39,Fully Paid
